id,disp_life2,life1,life1color,life2,life2color,next_maintenance_date,opm_color,proposal,used_color,used_year,disp_result,is_red
9980,0,99.34,#006400,99.67,#006400,2019-02-15 16:05:33.4480000,#90EE90,0,#006400,2.6,success,0
9981,0,99.34,#006400,99.67,#006400,2019-02-15 16:05:35.5300000,#90EE90,0,#006400,2.6,success,0
9982,0,99.34,#006400,99.67,#006400,2019-02-15 16:05:36.0770000,#90EE90,0,#006400,2.6,success,0
9983,0,99.34,#006400,99.67,#006400,2019-02-15 16:05:36.2390000,#90EE90,0,#006400,2.6,success,0
9984,0,99.34,#006400,99.67,#006400,2019-02-15 16:05:36.4790000,#90EE90,0,#006400,2.6,success,0
9985,0,99.8,#006400,99.9,#006400,2019-02-15 16:06:31.1100000,#90EE90,0,#006400,2.6,success,0
9986,0,99.8,#006400,99.9,#006400,2019-02-15 16:06:31.2500000,#90EE90,0,#006400,2.6,success,0
9987,0,99.8,#006400,99.9,#006400,2019-02-15 16:06:31.4400000,#90EE90,0,#006400,2.6,success,0
9988,0,99.8,#006400,99.9,#006400,2019-02-15 16:06:31.6280000,#90EE90,0,#006400,2.6,success,0
9989,0,98.45,#006400,99.23,#006400,2019-02-15 16:09:35.1610000,#90EE90,0,#006400,2.6,success,0
9990,0,98.44,#006400,99.22,#006400,2019-02-15 16:11:10.7100000,#90EE90,0,#006400,2.6,success,0
9991,0,98.44,#006400,99.22,#006400,2019-02-15 16:11:11.5150000,#90EE90,0,#006400,2.6,success,0
9992,0,98.44,#006400,99.22,#006400,2019-02-15 16:11:11.7030000,#90EE90,0,#006400,2.6,success,0
9993,0,98.44,#006400,99.22,#006400,2019-02-15 16:11:11.8430000,#90EE90,0,#006400,2.6,success,0
9994,0,99.77,#006400,99.89,#006400,2019-02-15 16:12:12.5680000,#90EE90,0,#006400,2.6,success,0
9995,0,99.77,#006400,99.89,#006400,2019-02-15 16:12:12.7570000,#90EE90,0,#006400,2.6,success,0
9996,0,99.77,#006400,99.89,#006400,2019-02-15 16:12:12.9290000,#90EE90,0,#006400,2.6,success,0
9997,0,99.77,#006400,99.89,#006400,2019-02-15 16:12:13.0690000,#90EE90,0,#006400,2.6,success,0
9998,0,99.77,#006400,99.89,#006400,2019-02-15 16:12:13.2730000,#90EE90,0,#006400,2.6,success,0
9999,0,99.7,#006400,99.85,#006400,2019-02-15 16:13:38.9100000,#90EE90,0,#006400,2.6,success,0
10000,0,99.7,#006400,99.85,#006400,2019-02-15 16:13:40.1610000,#90EE90,0,#006400,2.6,success,0
10001,0,96.88,#006400,98.44,#006400,2019-02-15 16:15:14.5580000,#90EE90,0,#006400,2.6,success,0
10002,0,96.88,#006400,98.44,#006400,2019-02-15 16:15:15.1510000,#90EE90,0,#006400,2.6,success,0
10003,0,96.88,#006400,98.44,#006400,2019-02-15 16:15:15.3860000,#90EE90,0,#006400,2.6,success,0
10004,0,96.88,#006400,98.44,#006400,2019-02-15 16:15:15.5730000,#90EE90,0,#006400,2.6,success,0
10005,0,96.88,#006400,98.44,#006400,2019-02-15 16:15:15.7920000,#90EE90,0,#006400,2.6,success,0
10006,0,99.65,#006400,99.83,#006400,2019-02-15 16:16:13.5250000,#90EE90,0,#006400,2.6,success,0
10007,0,99.67,#006400,99.83,#006400,2019-02-15 16:17:40.7980000,#90EE90,0,#006400,2.6,success,0
10008,0,99.71,#006400,99.86,#006400,2019-02-15 16:19:00.6950000,#90EE90,0,#006400,2.6,success,0
10009,0,99.71,#006400,99.86,#006400,2019-02-15 16:19:01.8960000,#90EE90,0,#006400,2.6,success,0
10010,0,99.71,#006400,99.86,#006400,2019-02-15 16:19:02.0990000,#90EE90,0,#006400,2.6,success,0
10011,0,99.71,#006400,99.86,#006400,2019-02-15 16:19:02.3020000,#90EE90,0,#006400,2.6,success,0
10012,0,99.67,#006400,99.83,#006400,2019-02-15 16:20:26.3530000,#90EE90,0,#006400,2.6,success,0
10013,0,99.67,#006400,99.83,#006400,2019-02-15 16:20:26.9980000,#90EE90,0,#006400,2.6,success,0
10014,0,99.67,#006400,99.83,#006400,2019-02-15 16:20:27.1850000,#90EE90,0,#006400,2.6,success,0
10015,0,99.67,#006400,99.83,#006400,2019-02-15 16:20:27.3570000,#90EE90,0,#006400,2.6,success,0
10016,0,99.79,#006400,99.89,#006400,2019-02-15 16:21:56.0640000,#90EE90,0,#006400,2.6,success,0
10017,0,98.67,#006400,99.33,#006400,2019-02-15 16:23:11.2880000,#90EE90,0,#006400,2.6,success,0
10018,0,99.8,#006400,99.9,#006400,2019-02-15 16:25:04.1580000,#90EE90,0,#006400,2.6,success,0
10019,0,99.8,#006400,99.9,#006400,2019-02-15 16:25:05.0570000,#90EE90,0,#006400,2.6,success,0
10020,0,99.8,#006400,99.9,#006400,2019-02-15 16:25:05.3100000,#90EE90,0,#006400,2.6,success,0
10021,0,99.74,#006400,99.87,#006400,2019-02-15 16:26:33.3800000,#90EE90,0,#006400,2.4,success,0
10022,0,99.81,#006400,99.91,#006400,2019-02-15 16:28:11.9330000,#90EE90,0,#006400,2.4,success,0
10023,0,99.81,#006400,99.91,#006400,2019-02-15 16:28:12.5550000,#90EE90,0,#006400,2.4,success,0
10024,0,99.81,#006400,99.91,#006400,2019-02-15 16:28:12.7270000,#90EE90,0,#006400,2.4,success,0
10025,0,99.81,#006400,99.91,#006400,2019-02-15 16:28:12.8990000,#90EE90,0,#006400,2.4,success,0
10026,0,99.81,#006400,99.91,#006400,2019-02-15 16:28:13.1020000,#90EE90,0,#006400,2.4,success,0
10027,0,98.32,#006400,99.16,#006400,2019-02-15 16:29:25.0780000,#90EE90,0,#006400,2.7,success,0
10028,0,98.32,#006400,99.16,#006400,2019-02-15 16:29:26.1730000,#90EE90,0,#006400,2.7,success,0
10029,0,98.32,#006400,99.16,#006400,2019-02-15 16:29:26.4230000,#90EE90,0,#006400,2.7,success,0
10030,0,99.72,#006400,99.86,#006400,2019-02-15 16:31:04.2500000,#90EE90,0,#006400,2.8,success,0
10031,0,98.68,#006400,99.34,#006400,2019-02-15 16:32:47.0450000,#90EE90,0,#006400,2.7,success,0
10032,0,99.82,#006400,99.91,#006400,2019-02-15 16:34:10.5820000,#90EE90,0,#006400,2.7,success,0
10033,0,99.82,#006400,99.91,#006400,2019-02-15 16:34:11.5090000,#90EE90,0,#006400,2.7,success,0
10034,0,99.82,#006400,99.91,#006400,2019-02-15 16:34:11.7080000,#90EE90,0,#006400,2.7,success,0
10035,0,99.82,#006400,99.91,#006400,2019-02-15 16:34:11.8490000,#90EE90,0,#006400,2.7,success,0
10036,0,99.74,#006400,99.87,#006400,2019-02-15 16:35:59.9160000,#90EE90,0,#006400,2.8,success,0
10037,0,99.74,#006400,99.87,#006400,2019-02-15 16:36:01.3570000,#90EE90,0,#006400,2.8,success,0
10038,0,99.64,#006400,99.82,#006400,2019-02-15 16:37:14.4050000,#90EE90,0,#006400,2.7,success,0
10039,0,99.64,#006400,99.82,#006400,2019-02-15 16:37:15.2460000,#90EE90,0,#006400,2.7,success,0
10040,0,99.64,#006400,99.82,#006400,2019-02-15 16:37:15.4340000,#90EE90,0,#006400,2.7,success,0
10041,0,99.64,#006400,99.82,#006400,2019-02-15 16:37:15.8590000,#90EE90,0,#006400,2.7,success,0
10042,0,99.77,#006400,99.89,#006400,2019-02-15 16:39:15.0430000,#90EE90,0,#006400,2.6,success,0
10043,0,99.77,#006400,99.89,#006400,2019-02-15 16:39:15.5790000,#90EE90,0,#006400,2.6,success,0
10044,0,99.77,#006400,99.89,#006400,2019-02-15 16:39:15.7980000,#90EE90,0,#006400,2.6,success,0
10045,0,99.77,#006400,99.89,#006400,2019-02-15 16:39:15.9700000,#90EE90,0,#006400,2.6,success,0
10046,0,99.77,#006400,99.89,#006400,2019-02-15 16:39:16.1880000,#90EE90,0,#006400,2.6,success,0
10047,0,99.77,#006400,99.89,#006400,2019-02-15 16:39:16.3930000,#90EE90,0,#006400,2.6,success,0
10048,0,98.32,#006400,99.16,#006400,2019-02-15 16:40:32.2940000,#90EE90,0,#006400,2.7,success,0
10049,0,98.32,#006400,99.16,#006400,2019-02-15 16:40:33.4270000,#90EE90,0,#006400,2.7,success,0
10050,0,98.32,#006400,99.16,#006400,2019-02-15 16:40:33.6610000,#90EE90,0,#006400,2.7,success,0
10051,0,98.32,#006400,99.16,#006400,2019-02-15 16:40:33.8720000,#90EE90,0,#006400,2.7,success,0
10052,0,98.32,#006400,99.16,#006400,2019-02-15 16:40:34.0190000,#90EE90,0,#006400,2.7,success,0
10053,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:04.3890000,#90EE90,0,#006400,2.8,success,0
10054,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:05.2650000,#90EE90,0,#006400,2.8,success,0
10055,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:05.5150000,#90EE90,0,#006400,2.8,success,0
10056,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:05.6870000,#90EE90,0,#006400,2.8,success,0
10057,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:05.9060000,#90EE90,0,#006400,2.8,success,0
10058,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:06.1110000,#90EE90,0,#006400,2.8,success,0
10059,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:06.3320000,#90EE90,0,#006400,2.8,success,0
10060,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:06.5890000,#90EE90,0,#006400,2.8,success,0
10061,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:06.7760000,#90EE90,0,#006400,2.8,success,0
10062,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:06.9320000,#90EE90,0,#006400,2.8,success,0
10063,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:07.1230000,#90EE90,0,#006400,2.8,success,0
10064,0,97.15,#006400,98.58,#006400,2019-02-15 16:51:07.3100000,#90EE90,0,#006400,2.8,success,0
10065,0,99.67,#006400,99.83,#006400,2019-02-15 16:52:46.7940000,#90EE90,0,#006400,2.8,success,0
10066,0,98.77,#006400,99.39,#006400,2019-02-15 16:56:00.5250000,#90EE90,0,#006400,2.7,success,0
10067,0,98.77,#006400,99.39,#006400,2019-02-15 16:56:01.7470000,#90EE90,0,#006400,2.7,success,0
10068,0,98.77,#006400,99.39,#006400,2019-02-15 16:56:01.9810000,#90EE90,0,#006400,2.7,success,0
10069,0,98.77,#006400,99.39,#006400,2019-02-15 16:56:02.2150000,#90EE90,0,#006400,2.7,success,0
10070,0,98.77,#006400,99.39,#006400,2019-02-15 16:56:02.4230000,#90EE90,0,#006400,2.7,success,0
10071,0,98.77,#006400,99.39,#006400,2019-02-15 16:56:02.8630000,#90EE90,0,#006400,2.7,success,0
10072,0,98.77,#006400,99.39,#006400,2019-02-15 16:56:03.0520000,#90EE90,0,#006400,2.7,success,0
10073,0,98.77,#006400,99.39,#006400,2019-02-15 16:56:03.2080000,#90EE90,0,#006400,2.7,success,0
10074,0,99.39,#006400,99.69,#006400,2019-02-15 16:58:24.2060000,#90EE90,0,#006400,2.8,success,0
10075,0,99.39,#006400,99.69,#006400,2019-02-15 16:58:25.9750000,#90EE90,0,#006400,2.8,success,0
10076,0,99.39,#006400,99.69,#006400,2019-02-15 16:58:26.1630000,#90EE90,0,#006400,2.8,success,0
10077,0,99.39,#006400,99.69,#006400,2019-02-15 16:58:26.3500000,#90EE90,0,#006400,2.8,success,0
10078,0,99.39,#006400,99.69,#006400,2019-02-15 16:58:26.5220000,#90EE90,0,#006400,2.8,success,0
10079,0,99.39,#006400,99.69,#006400,2019-02-15 16:58:26.6470000,#90EE90,0,#006400,2.8,success,0
10080,0,99.73,#006400,99.87,#006400,2019-02-15 16:59:36.0220000,#90EE90,0,#006400,2.8,success,0
10081,0,99.73,#006400,99.87,#006400,2019-02-15 16:59:36.9500000,#90EE90,0,#006400,2.8,success,0
10082,0,99.73,#006400,99.87,#006400,2019-02-15 16:59:37.1870000,#90EE90,0,#006400,2.8,success,0
10083,0,99.73,#006400,99.87,#006400,2019-02-15 16:59:37.3280000,#90EE90,0,#006400,2.8,success,0
10084,0,99.76,#006400,99.88,#006400,2019-02-15 17:01:41.9570000,#90EE90,0,#006400,2.8,success,0
10085,0,99.74,#006400,99.87,#006400,2019-02-15 17:14:13.4870000,#90EE90,0,#006400,2.8,success,0
10086,0,96.83,#006400,98.41,#006400,2019-02-15 17:17:52.0490000,#90EE90,0,#006400,2.8,success,0
10087,0,96.83,#006400,98.41,#006400,2019-02-15 17:17:54.3530000,#90EE90,0,#006400,2.8,success,0
10088,0,96.83,#006400,98.41,#006400,2019-02-15 17:17:54.5400000,#90EE90,0,#006400,2.8,success,0
10089,0,96.83,#006400,98.41,#006400,2019-02-15 17:17:54.6750000,#90EE90,0,#006400,2.8,success,0
10090,0,96.72,#006400,98.36,#006400,2019-02-15 17:19:52.1300000,#90EE90,0,#006400,2.6,success,0
10091,0,96.72,#006400,98.36,#006400,2019-02-15 17:19:53.4080000,#90EE90,0,#006400,2.6,success,0
10092,0,96.72,#006400,98.36,#006400,2019-02-15 17:19:53.5670000,#90EE90,0,#006400,2.6,success,0
10093,0,96.72,#006400,98.36,#006400,2019-02-15 17:19:53.7550000,#90EE90,0,#006400,2.6,success,0
10094,0,96.72,#006400,98.36,#006400,2019-02-15 17:19:54.4150000,#90EE90,0,#006400,2.6,success,0
10095,0,96.72,#006400,98.36,#006400,2019-02-15 17:19:54.5560000,#90EE90,0,#006400,2.6,success,0
10096,0,99.76,#006400,99.88,#006400,2019-02-15 17:20:57.9850000,#90EE90,0,#006400,2.6,success,0
10097,0,99.76,#006400,99.88,#006400,2019-02-15 17:20:58.3830000,#90EE90,0,#006400,2.6,success,0
10098,0,99.76,#006400,99.88,#006400,2019-02-15 17:20:58.5520000,#90EE90,0,#006400,2.6,success,0
10099,0,99.76,#006400,99.88,#006400,2019-02-15 17:20:58.6770000,#90EE90,0,#006400,2.6,success,0
10100,0,99.78,#006400,99.89,#006400,2019-02-15 17:22:03.4160000,#90EE90,0,#006400,2.6,success,0
10101,0,99.78,#006400,99.89,#006400,2019-02-15 17:22:06.1530000,#90EE90,0,#006400,2.6,success,0
10102,0,99.78,#006400,99.89,#006400,2019-02-15 17:22:06.3110000,#90EE90,0,#006400,2.6,success,0
10103,0,98.97,#006400,99.48,#006400,2019-02-15 17:24:19.5100000,#90EE90,0,#006400,2.6,success,0
10104,0,99.83,#006400,99.91,#006400,2019-02-15 17:25:47.7270000,#90EE90,0,#006400,2.6,success,0
10105,0,99.78,#006400,99.89,#006400,2019-02-15 17:27:17.6020000,#90EE90,0,#006400,2.6,success,0
10106,0,99.78,#006400,99.89,#006400,2019-02-15 17:27:18.4020000,#90EE90,0,#006400,2.6,success,0
10107,0,99.78,#006400,99.89,#006400,2019-02-15 17:27:18.6370000,#90EE90,0,#006400,2.6,success,0
10108,0,99.78,#006400,99.89,#006400,2019-02-15 17:27:18.8080000,#90EE90,0,#006400,2.6,success,0
10109,0,99.81,#006400,99.91,#006400,2019-02-15 17:28:16.1960000,#90EE90,0,#006400,2.6,success,0
10110,0,99.81,#006400,99.91,#006400,2019-02-15 17:28:17.1030000,#90EE90,0,#006400,2.6,success,0
10111,0,96.72,#006400,98.36,#006400,2019-02-15 17:30:41.6270000,#90EE90,0,#006400,2.6,success,0
10112,0,96.72,#006400,98.36,#006400,2019-02-15 17:30:42.5680000,#90EE90,0,#006400,2.6,success,0
10113,0,98.57,#006400,99.29,#006400,2019-02-15 17:32:44.5830000,#90EE90,0,#006400,3,success,0
10114,0,98.57,#006400,99.29,#006400,2019-02-15 17:32:45.6170000,#90EE90,0,#006400,3,success,0
10115,0,99.74,#006400,99.87,#006400,2019-02-15 17:34:22.7280000,#90EE90,0,#006400,3,success,0
10116,0,99.63,#006400,99.81,#006400,2019-02-15 17:36:08.4280000,#90EE90,0,#006400,3,success,0
10117,0,99.63,#006400,99.81,#006400,2019-02-15 17:36:08.6000000,#90EE90,0,#006400,3,success,0
10118,0,99.83,#006400,99.91,#006400,2019-02-15 17:38:28.2960000,#90EE90,0,#006400,3.1,success,0
10119,0,99.74,#006400,99.87,#006400,2019-02-15 17:39:41.9380000,#90EE90,0,#006400,3.1,success,0
10120,0,99.74,#006400,99.87,#006400,2019-02-15 17:39:43.7220000,#90EE90,0,#006400,3.1,success,0
10121,0,99.71,#006400,99.86,#006400,2019-02-15 17:41:05.3500000,#90EE90,0,#006400,3,success,0
10122,0,99.71,#006400,99.86,#006400,2019-02-15 17:41:07.1200000,#90EE90,0,#006400,3,success,0
10123,0,99.75,#006400,99.88,#006400,2019-02-15 17:43:09.6940000,#90EE90,0,#006400,3,success,0
10124,0,98.43,#006400,99.21,#006400,2019-02-15 17:46:01.5790000,#90EE90,0,#006400,3,success,0
10125,0,98.43,#006400,99.21,#006400,2019-02-15 17:46:02.7610000,#90EE90,0,#006400,3,success,0
10126,0,98.43,#006400,99.21,#006400,2019-02-15 17:46:02.8390000,#90EE90,0,#006400,3,success,0
10127,0,98.43,#006400,99.21,#006400,2019-02-15 17:46:03.0270000,#90EE90,0,#006400,3,success,0
10128,0,99.64,#006400,99.82,#006400,2019-02-15 21:27:13.0400000,#90EE90,0,#006400,2.8,success,0
10129,0,99.81,#006400,99.91,#006400,2019-02-15 21:28:16.8770000,#90EE90,0,#006400,2.8,success,0
10130,0,99.77,#006400,99.89,#006400,2019-02-15 21:29:30.8100000,#90EE90,0,#006400,2.8,success,0
10131,0,99.59,#006400,99.79,#006400,2019-02-15 21:30:26.8170000,#90EE90,0,#006400,2.8,success,0
10132,0,99.59,#006400,99.79,#006400,2019-02-15 21:31:37.1320000,#90EE90,0,#006400,2.8,success,0
10133,0,99.51,#006400,99.75,#006400,2019-02-15 21:32:32.8550000,#90EE90,0,#006400,2.8,success,0
10134,0,99.71,#006400,99.85,#006400,2019-02-15 21:33:50.7550000,#90EE90,0,#006400,2.8,success,0
10135,0,99.76,#006400,99.88,#006400,2019-02-15 21:34:40.6830000,#90EE90,0,#006400,2.8,success,0
10136,0,99.59,#006400,99.79,#006400,2019-02-15 21:35:53.6110000,#90EE90,0,#006400,3.4,success,0
10137,0,99.79,#006400,99.89,#006400,2019-02-15 21:36:56.4870000,#90EE90,0,#006400,3.4,success,0
10138,0,99.51,#006400,99.75,#006400,2019-02-15 21:38:11.3140000,#90EE90,0,#006400,3.4,success,0
10139,0,99.57,#006400,99.78,#006400,2019-02-15 21:39:03.2700000,#90EE90,0,#006400,3.4,success,0
10140,0,99.63,#006400,99.81,#006400,2019-02-15 21:40:20.5790000,#90EE90,0,#006400,3.4,success,0
10141,0,99.45,#006400,99.73,#006400,2019-02-15 21:41:20.5930000,#90EE90,0,#006400,3.4,success,0
10142,0,99.62,#006400,99.81,#006400,2019-02-15 21:43:06.4850000,#90EE90,0,#006400,3.4,success,0
10143,0,99.51,#006400,99.75,#006400,2019-02-15 21:44:13.3050000,#90EE90,0,#006400,3.4,success,0
10144,0,99.29,#006400,99.65,#006400,2019-02-15 21:45:24.7450000,#90EE90,0,#006400,3.4,success,0
10145,0,99.25,#006400,99.63,#006400,2019-02-15 21:46:37.7890000,#90EE90,0,#006400,3.4,success,0
10146,0,99.39,#006400,99.69,#006400,2019-02-15 21:47:47.8060000,#90EE90,0,#006400,3.4,success,0
10147,0,99.52,#006400,99.76,#006400,2019-02-15 21:48:47.0150000,#90EE90,0,#006400,3.6,success,0
10148,0,99.11,#006400,99.55,#006400,2019-02-15 21:50:00.7770000,#90EE90,0,#006400,2.8,success,0
10149,0,99.16,#006400,99.58,#006400,2019-02-15 21:50:55.9210000,#90EE90,0,#006400,2.8,success,0
10150,0,99.17,#006400,99.59,#006400,2019-02-15 21:55:16.6280000,#90EE90,0,#006400,3.1,success,0
10151,0,99.51,#006400,99.76,#006400,2019-02-15 21:56:31.5070000,#90EE90,0,#006400,3.1,success,0
10152,0,99.51,#006400,99.76,#006400,2019-02-15 21:56:41.2180000,#90EE90,0,#006400,3.1,success,0
10153,0,99.08,#006400,99.54,#006400,2019-02-15 21:58:13.0980000,#90EE90,0,#006400,3.1,success,0
10154,0,99.27,#006400,99.63,#006400,2019-02-15 21:59:21.5860000,#90EE90,0,#006400,3.1,success,0
10155,0,99.27,#006400,99.63,#006400,2019-02-15 22:00:40.9470000,#90EE90,0,#006400,3.1,success,0
10156,0,99.12,#006400,99.56,#006400,2019-02-15 22:01:59.2970000,#90EE90,0,#006400,3.1,success,0
10157,0,98.96,#006400,99.48,#006400,2019-02-15 22:05:05.2860000,#90EE90,0,#006400,3.1,success,0
10158,0,98.63,#006400,99.31,#006400,2019-02-15 22:06:22.5360000,#90EE90,0,#006400,3.1,success,0
10159,0,98.77,#006400,99.39,#006400,2019-02-15 22:07:43.9350000,#90EE90,0,#006400,3.1,success,0
10160,0,99.61,#006400,99.81,#006400,2019-02-15 22:08:44.0530000,#90EE90,0,#006400,3.1,success,0
10161,0,98.98,#006400,99.49,#006400,2019-02-15 22:09:53.5300000,#90EE90,0,#006400,3.1,success,0
10162,0,98.97,#006400,99.48,#006400,2019-02-15 22:10:49.1070000,#90EE90,0,#006400,3.1,success,0
10163,0,99.29,#006400,99.64,#006400,2019-02-15 22:12:06.5280000,#90EE90,0,#006400,3.1,success,0
10164,0,99.41,#006400,99.71,#006400,2019-02-15 22:13:10.3100000,#90EE90,0,#006400,3.1,success,0
10165,0,99.28,#006400,99.64,#006400,2019-02-15 22:14:22.5600000,#90EE90,0,#006400,3.1,success,0
10166,0,99.09,#006400,99.55,#006400,2019-02-15 22:15:57.0990000,#90EE90,0,#006400,3.2,success,0
10167,0,99.31,#006400,99.66,#006400,2019-02-15 22:17:11.8140000,#90EE90,0,#006400,3.2,success,0
10168,0,99.17,#006400,99.59,#006400,2019-02-15 22:18:30.0340000,#90EE90,0,#006400,3.2,success,0
10169,0,98.96,#006400,99.48,#006400,2019-02-15 22:19:31.6240000,#90EE90,0,#006400,3.2,success,0
10170,0,98.97,#006400,99.48,#006400,2019-02-15 22:20:33.6820000,#90EE90,0,#006400,3.2,success,0
10171,0,98.97,#006400,99.48,#006400,2019-02-15 22:20:38.5080000,#90EE90,0,#006400,3.2,success,0
10172,0,98.97,#006400,99.48,#006400,2019-02-15 22:20:39.2580000,#90EE90,0,#006400,3.2,success,0
10173,0,98.97,#006400,99.48,#006400,2019-02-15 22:20:39.4690000,#90EE90,0,#006400,3.2,success,0
10174,0,98.97,#006400,99.48,#006400,2019-02-15 22:20:40.3300000,#90EE90,0,#006400,3.2,success,0
10175,0,98.97,#006400,99.49,#006400,2019-02-15 22:21:47.9160000,#90EE90,0,#006400,3.2,success,0
10176,0,98.97,#006400,99.49,#006400,2019-02-15 22:21:57.2890000,#90EE90,0,#006400,3.2,success,0
10177,0,99.39,#006400,99.69,#006400,2019-02-15 22:22:51.0190000,#90EE90,0,#006400,3.2,success,0
10178,0,99.2,#006400,99.6,#006400,2019-02-15 22:24:13.3830000,#90EE90,0,#006400,1.2,success,0
10179,0,99.2,#006400,99.6,#006400,2019-02-15 22:24:13.6020000,#90EE90,0,#006400,1.2,success,0
10180,0,99.2,#006400,99.6,#006400,2019-02-15 22:24:13.6180000,#90EE90,0,#006400,1.2,success,0
10181,0,99.2,#006400,99.6,#006400,2019-02-15 22:24:14.0410000,#90EE90,0,#006400,1.2,success,0
10182,0,99.2,#006400,99.6,#006400,2019-02-15 22:24:14.5720000,#90EE90,0,#006400,1.2,success,0
10183,0,99.2,#006400,99.6,#006400,2019-02-15 22:24:44.7960000,#90EE90,0,#006400,1.2,success,0
10184,0,99.45,#006400,99.72,#006400,2019-02-15 22:25:55.4890000,#90EE90,0,#006400,1,success,0
10185,0,99.68,#006400,99.84,#006400,2019-02-16 13:30:15.6650000,#90EE90,0,#006400,1,success,0
10186,0,99.63,#006400,99.82,#006400,2019-02-16 13:31:28.7350000,#90EE90,0,#006400,1,success,0
10187,0,99.43,#006400,99.72,#006400,2019-02-16 13:32:32.6420000,#90EE90,0,#006400,1,success,0
10188,0,99.32,#006400,99.66,#006400,2019-02-16 13:33:35.9590000,#90EE90,0,#006400,1,success,0
10189,0,99.82,#006400,99.91,#006400,2019-02-16 13:35:10.2450000,#90EE90,0,#006400,1,success,0
10190,0,99.38,#006400,99.69,#006400,2019-02-16 13:36:28.6710000,#90EE90,0,#006400,1,success,0
10191,0,99.72,#006400,99.86,#006400,2019-02-16 13:38:01.0900000,#90EE90,0,#006400,1,success,0
10192,0,99.05,#006400,99.52,#006400,2019-02-16 13:39:14.7630000,#90EE90,0,#006400,2.2,success,0
10193,0,98.6,#006400,99.3,#006400,2019-02-16 13:40:43.7710000,#90EE90,0,#006400,1.8,success,0
10194,0,99.23,#006400,99.62,#006400,2019-02-16 13:41:52.1310000,#90EE90,0,#006400,1.8,success,0
10195,0,98.85,#006400,99.42,#006400,2019-02-16 13:43:11.6410000,#90EE90,0,#006400,1.8,success,0
10196,0,97.3,#006400,98.65,#006400,2019-02-16 13:45:08.7170000,#90EE90,0,#006400,3.3,success,0
10197,0,99.02,#006400,99.51,#006400,2019-02-16 13:47:15.0170000,#90EE90,0,#006400,3.2,success,0
10198,0,98.8,#006400,99.4,#006400,2019-02-16 13:48:55.9620000,#90EE90,0,#006400,1.1,success,0
10199,0,98.45,#006400,99.22,#006400,2019-02-16 13:50:05.8220000,#90EE90,0,#006400,2,success,0
10200,0,98.75,#006400,99.38,#006400,2019-02-16 13:51:04.9060000,#90EE90,0,#006400,2,success,0
10201,0,99.88,#006400,99.94,#006400,2019-02-16 13:52:34.3460000,#90EE90,0,#006400,0,success,0
10202,0,99.69,#006400,99.85,#006400,2019-02-16 13:54:21.2160000,#90EE90,0,#006400,1.9,success,0
10203,0,99.55,#006400,99.77,#006400,2019-02-16 13:55:27.5250000,#90EE90,0,#006400,1.9,success,0
10204,0,96.45,#006400,98.22,#006400,2019-02-16 14:11:40.9470000,#90EE90,0,#006400,3.1,success,0
10205,0,99.13,#006400,99.56,#006400,2019-02-16 14:17:45.7700000,#90EE90,0,#006400,1.1,success,0
10206,0,99.25,#006400,99.63,#006400,2019-02-16 14:19:07.1210000,#90EE90,0,#006400,2.2,success,0
10207,0,99.33,#006400,99.67,#006400,2019-02-16 15:31:10.8600000,#90EE90,0,#006400,3,success,0
10208,0,99.53,#006400,99.77,#006400,2019-02-16 15:32:11.4310000,#90EE90,0,#006400,3,success,0
10209,0,97.83,#006400,98.91,#006400,2019-02-16 15:33:12.7860000,#90EE90,0,#006400,3,success,0
10210,0,97.83,#006400,98.91,#006400,2019-02-16 15:33:14.2370000,#90EE90,0,#006400,3,success,0
10211,0,97.83,#006400,98.91,#006400,2019-02-16 15:33:15.0270000,#90EE90,0,#006400,3,success,0
10212,0,99.69,#006400,99.85,#006400,2019-02-16 15:34:22.4670000,#90EE90,0,#006400,3,success,0
10213,0,99.69,#006400,99.84,#006400,2019-02-16 15:35:50.9010000,#90EE90,0,#006400,3.1,success,0
10214,0,99.69,#006400,99.84,#006400,2019-02-16 15:35:52.6610000,#90EE90,0,#006400,3.1,success,0
10215,0,99.69,#006400,99.84,#006400,2019-02-16 15:35:53.2490000,#90EE90,0,#006400,3.1,success,0
10216,0,99.69,#006400,99.84,#006400,2019-02-16 15:35:53.4830000,#90EE90,0,#006400,3.1,success,0
10217,0,99.69,#006400,99.84,#006400,2019-02-16 15:35:53.6710000,#90EE90,0,#006400,3.1,success,0
10218,0,99.69,#006400,99.84,#006400,2019-02-16 15:35:53.8740000,#90EE90,0,#006400,3.1,success,0
10219,0,99.69,#006400,99.84,#006400,2019-02-16 15:35:54.1240000,#90EE90,0,#006400,3.1,success,0
10220,0,99.65,#006400,99.83,#006400,2019-02-16 15:38:03.2180000,#90EE90,0,#006400,3.1,success,0
