id,admin_area,cid,cnty,lat,location,lon,parent_city,tz
3940,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3942,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3944,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3960,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3962,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3964,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3972,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3976,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3978,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3982,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3984,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3986,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3988,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3990,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3992,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3994,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3996,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
3998,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4000,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4002,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4004,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4006,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4008,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4010,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4012,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4014,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4016,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4018,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4020,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4022,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4025,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4026,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4028,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4030,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4032,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4034,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4037,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4038,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4042,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4043,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4047,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4049,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4057,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4059,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4060,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4061,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4062,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4064,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4069,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4070,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4071,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4076,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4078,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4079,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4085,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4088,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4089,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4090,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4091,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4092,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4093,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4099,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4191,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4341,广东,CN101281701,中国,22.52111244,中山,113.38239288,中山,+8.00
4343,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4345,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4349,江苏,CN101190109,中国,32.03381729,秦淮,118.78608704,南京,+8.00
4351,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4353,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4355,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4370,上海,CN101021700,中国,31.27075577,杨浦,121.52279663,上海,+8.00
4374,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4376,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4378,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4380,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4382,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4384,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4388,山东,CN101120109,中国,36.66820526,槐荫,116.94792175,济南,+8.00
4394,天津,CN101031200,中国,39.12212372,河东,117.22657013,天津,+8.00
4396,湖北,CN101200111,中国,30.54653549,武昌,114.30734253,武汉,+8.00
4398,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4407,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4413,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4418,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4422,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4424,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4426,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4430,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4437,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4442,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4444,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4448,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4455,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4459,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4461,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4477,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4544,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4546,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4550,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4555,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4559,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4565,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4570,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4577,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4677,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4679,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4684,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4689,江苏,CN101190409,中国,31.39668465,相城,120.61895752,苏州,+8.00
4694,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
4701,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4703,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4709,天津,CN101031200,中国,39.12212372,河东,117.22657013,天津,+8.00
4711,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4713,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4715,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4717,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4719,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4731,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4733,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4741,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
4743,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
4745,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
4747,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
4749,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
4751,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
4753,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
4755,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
4757,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4759,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4761,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4763,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4765,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4767,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4769,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4771,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4773,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4775,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
4839,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4843,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4845,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4851,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4857,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4873,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4880,江苏,CN101190109,中国,32.03381729,秦淮,118.78608704,南京,+8.00
4882,河北,CN101090123,中国,38.0276947,裕华,114.53325653,石家庄,+8.00
4884,江苏,CN101190303,中国,32.23726654,扬中,119.82805634,镇江,+8.00
4886,湖北,CN101200111,中国,30.54653549,武昌,114.30734253,武汉,+8.00
4888,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4890,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4892,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4909,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4911,天津,CN101031200,中国,39.12212372,河东,117.22657013,天津,+8.00
4913,吉林,CN101060207,中国,43.85111618,昌邑,126.57076263,吉林,+8.00
4915,吉林,CN101060207,中国,43.85111618,昌邑,126.57076263,吉林,+8.00
4917,吉林,CN101060207,中国,43.85111618,昌邑,126.57076263,吉林,+8.00
4919,吉林,CN101060207,中国,43.85111618,昌邑,126.57076263,吉林,+8.00
4921,吉林,CN101060207,中国,43.85111618,昌邑,126.57076263,吉林,+8.00
4923,河北,CN101090208,中国,38.88661957,竞秀,115.47065735,保定,+8.00
4925,河北,CN101090208,中国,38.88661957,竞秀,115.47065735,保定,+8.00
4927,河北,CN101090208,中国,38.88661957,竞秀,115.47065735,保定,+8.00
4929,辽宁,CN101070107,中国,41.78807449,和平,123.40666199,沈阳,+8.00
4936,辽宁,CN101070107,中国,41.78807449,和平,123.40666199,沈阳,+8.00
4938,辽宁,CN101070107,中国,41.78807449,和平,123.40666199,沈阳,+8.00
4940,辽宁,CN101070107,中国,41.78807449,和平,123.40666199,沈阳,+8.00
4942,辽宁,CN101070107,中国,41.78807449,和平,123.40666199,沈阳,+8.00
4944,辽宁,CN101070107,中国,41.78807449,和平,123.40666199,沈阳,+8.00
4946,辽宁,CN101070107,中国,41.78807449,和平,123.40666199,沈阳,+8.00
4956,辽宁,CN101070107,中国,41.78807449,和平,123.40666199,沈阳,+8.00
4965,内蒙古,CN101080704,中国,39.86521912,准格尔,111.23833466,鄂尔多斯,+8.00
4967,内蒙古,CN101080704,中国,39.86521912,准格尔,111.23833466,鄂尔多斯,+8.00
4971,天津,CN101031200,中国,39.12212372,河东,117.22657013,天津,+8.00
4973,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4981,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4987,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4989,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
4991,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5003,广东,CN101280604,中国,22.53122139,南山,113.9294281,深圳,+8.00
5005,广东,CN101280604,中国,22.53122139,南山,113.9294281,深圳,+8.00
5007,内蒙古,CN101080704,中国,39.86521912,准格尔,111.23833466,鄂尔多斯,+8.00
5011,内蒙古,CN101080704,中国,39.86521912,准格尔,111.23833466,鄂尔多斯,+8.00
5015,内蒙古,CN101080704,中国,39.86521912,准格尔,111.23833466,鄂尔多斯,+8.00
5019,内蒙古,CN101080704,中国,39.86521912,准格尔,111.23833466,鄂尔多斯,+8.00
5023,内蒙古,CN101080704,中国,39.86521912,准格尔,111.23833466,鄂尔多斯,+8.00
5025,内蒙古,CN101080704,中国,39.86521912,准格尔,111.23833466,鄂尔多斯,+8.00
5067,上海,CN101020800,中国,31.15120888,青浦,121.11302185,上海,+8.00
5075,上海,CN101020800,中国,31.15120888,青浦,121.11302185,上海,+8.00
5077,江苏,CN101190109,中国,32.03381729,秦淮,118.78608704,南京,+8.00
5079,内蒙古,CN101080704,中国,39.86521912,准格尔,111.23833466,鄂尔多斯,+8.00
5083,吉林,CN101060103,中国,44.53390884,德惠,125.70332336,长春,+8.00
5093,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5095,天津,CN101031200,中国,39.12212372,河东,117.22657013,天津,+8.00
5097,黑龙江,CN101050907,中国,46.57394791,龙凤,125.14579773,大庆,+8.00
5107,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
5109,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
5111,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
5113,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
5115,江苏,CN101190306,中国,32.20619202,京口,119.45457458,镇江,+8.00
5117,安徽,CN101221505,中国,31.68162346,金寨,115.87851715,六安,+8.00
5119,江苏,CN101190303,中国,32.23726654,扬中,119.82805634,镇江,+8.00
5121,江苏,CN101190303,中国,32.23726654,扬中,119.82805634,镇江,+8.00
5123,江苏,CN101190303,中国,32.23726654,扬中,119.82805634,镇江,+8.00
5125,江苏,CN101190303,中国,32.23726654,扬中,119.82805634,镇江,+8.00
5127,广东,CN101280110,中国,23.16228104,白云,113.26283264,广州,+8.00
5133,广东,CN101280110,中国,23.16228104,白云,113.26283264,广州,+8.00
5137,上海,CN101020200,中国,31.1116581,闵行,121.37596893,上海,+8.00
5139,辽宁,CN101070203,中国,39.05274582,金州,121.78941345,大连,+8.00
5141,辽宁,CN101070203,中国,39.05274582,金州,121.78941345,大连,+8.00
5143,辽宁,CN101070203,中国,39.05274582,金州,121.78941345,大连,+8.00
5145,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5147,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5149,辽宁,CN101070203,中国,39.05274582,金州,121.78941345,大连,+8.00
5151,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5153,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5155,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5157,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5159,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5161,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5163,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5165,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5167,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5169,上海,CN101020300,中国,31.39889526,宝山,121.48993683,上海,+8.00
5176,上海,CN101020300,中国,31.39889526,宝山,121.48993683,上海,+8.00
5183,上海,CN101020300,中国,31.39889526,宝山,121.48993683,上海,+8.00
5188,上海,CN101020300,中国,31.39889526,宝山,121.48993683,上海,+8.00
5210,上海,CN101020300,中国,31.39889526,宝山,121.48993683,上海,+8.00
5212,上海,CN101020300,中国,31.39889526,宝山,121.48993683,上海,+8.00
5219,上海,CN101020300,中国,31.39889526,宝山,121.48993683,上海,+8.00
5221,内蒙古,CN101080409,中国,41.15999985,察右中旗,112.37000275,乌兰察布,+8.00
5227,上海,CN101021600,中国,31.26096916,虹口,121.49182892,上海,+8.00
5231,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5235,江苏,CN101190410,中国,31.31141472,姑苏,120.62224579,苏州,+8.00
5237,江苏,CN101190410,中国,31.31141472,姑苏,120.62224579,苏州,+8.00
5239,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5241,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5243,内蒙古,CN101080409,中国,41.15999985,察右中旗,112.37000275,乌兰察布,+8.00
5249,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
5251,广东,CN101281109,中国,22.57221031,江海,113.12059784,江门,+8.00
5255,天津,CN101031200,中国,39.12212372,河东,117.22657013,天津,+8.00
5257,天津,CN101031200,中国,39.12212372,河东,117.22657013,天津,+8.00
5259,广东,CN101281108,中国,22.76810455,鹤山,112.96179199,江门,+8.00
5266,广东,CN101280803,中国,23.03156281,南海,113.14557648,佛山,+8.00
5270,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5272,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5276,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
5278,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
5280,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5282,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5284,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
5286,江苏,CN101190405,中国,31.27083969,吴中,120.62461853,苏州,+8.00
5288,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5290,江苏,CN101190410,中国,31.31141472,姑苏,120.62224579,苏州,+8.00
5292,江苏,CN101190410,中国,31.31141472,姑苏,120.62224579,苏州,+8.00
5294,江苏,CN101190410,中国,31.31141472,姑苏,120.62224579,苏州,+8.00
5296,江苏,CN101190410,中国,31.31141472,姑苏,120.62224579,苏州,+8.00
5298,福建,CN101230708,中国,25.09180069,新罗,117.03072357,龙岩,+8.00
5303,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5315,重庆,CN101040900,中国,29.38191986,巴南,106.51942444,重庆,+8.00
5322,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5324,重庆,CN101040900,中国,29.38191986,巴南,106.51942444,重庆,+8.00
5328,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5352,重庆,CN101040900,中国,29.38191986,巴南,106.51942444,重庆,+8.00
5354,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5363,重庆,CN101040900,中国,29.38191986,巴南,106.51942444,重庆,+8.00
5365,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5375,重庆,CN101040900,中国,29.38191986,巴南,106.51942444,重庆,+8.00
5377,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5418,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5429,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5437,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5461,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5463,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5469,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5488,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5490,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5495,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5500,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5505,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5512,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5516,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5523,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5531,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5533,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5535,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5537,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5539,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5541,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5543,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5545,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5547,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5549,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5551,重庆,CN101040500,中国,29.28338623,江津,106.25315857,重庆,+8.00
5553,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5555,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5569,重庆,CN101043500,中国,29.48100281,大渡口,106.48612976,重庆,+8.00
5595,福建,CN101230701,中国,25.09160233,龙岩,117.02977753,龙岩,+8.00
5600,福建,CN101230701,中国,25.09160233,龙岩,117.02977753,龙岩,+8.00
5605,内蒙古,CN101080106,中国,40.80783463,赛罕,111.69846344,呼和浩特,+8.00
5607,内蒙古,CN101080106,中国,40.80783463,赛罕,111.69846344,呼和浩特,+8.00
5609,内蒙古,CN101080106,中国,40.80783463,赛罕,111.69846344,呼和浩特,+8.00
5616,重庆,CN101043900,中国,29.52349281,九龙坡,106.48098755,重庆,+8.00
5618,重庆,CN101043900,中国,29.52349281,九龙坡,106.48098755,重庆,+8.00
5620,重庆,CN101043900,中国,29.52349281,九龙坡,106.48098755,重庆,+8.00
5632,重庆,CN101043900,中国,29.52349281,九龙坡,106.48098755,重庆,+8.00
5634,重庆,CN101043900,中国,29.52349281,九龙坡,106.48098755,重庆,+8.00
5640,辽宁,CN101070114,中国,41.79583359,于洪,123.31082916,沈阳,+8.00
5644,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
5650,上海,CN101021700,中国,31.27075577,杨浦,121.52279663,上海,+8.00
5657,上海,CN101021700,中国,31.27075577,杨浦,121.52279663,上海,+8.00
5659,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
5664,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
5679,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
5681,北京,CN101010300,中国,39.92148972,朝阳,116.48641205,北京,+8.00
5685,上海,CN101021600,中国,31.26096916,虹口,121.49182892,上海,+8.00
5695,重庆,CN101040700,中国,29.60145187,渝北,106.5128479,重庆,+8.00
5699,重庆,CN101040700,中国,29.60145187,渝北,106.5128479,重庆,+8.00
5701,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5703,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5705,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5707,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5709,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5711,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5713,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5715,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5717,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5719,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5721,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5723,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5725,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5727,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5729,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5731,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5733,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5735,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5737,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5739,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5741,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5743,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
5745,江苏,CN101190406,中国,31.29484558,虎丘,120.5668335,苏州,+8.00
