id,cloud,cond_code,cond_txt,fl,hum,pcpn,pres,tmp,vis,wind_deg,wind_dir,wind_sc,wind_spd
4077,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4080,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4081,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4082,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4083,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4084,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4086,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4087,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4095,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4189,16,100,晴,33,68,0.0,1007,31,9,146,东南风,3,12
4340,25,104,阴,32,96,0.0,1001,27,10,38,东北风,1,2
4342,19,100,晴,33,67,0.0,1007,31,20,113,东南风,3,16
4344,19,100,晴,33,67,0.0,1007,31,20,113,东南风,3,16
4348,0,100,晴,33,68,0.0,1007,31,27,127,东南风,3,15
4350,21,100,晴,34,62,0.0,1007,32,20,130,东南风,3,12
4352,21,101,多云,32,62,0.0,1007,32,8,141,东南风,4,23
4354,21,101,多云,34,62,0.0,1007,32,20,141,东南风,3,16
4369,75,101,多云,36,60,0.0,1008,32,33,39,东北风,1,4
4373,27,101,多云,33,63,0.0,1008,32,20,133,东南风,3,18
4375,27,101,多云,33,63,0.0,1008,32,20,133,东南风,3,18
4377,27,101,多云,34,61,0.0,1008,32,5,129,东南风,3,15
4379,27,101,多云,34,61,0.0,1008,32,5,129,东南风,3,15
4381,0,101,多云,28,41,0.0,1010,28,10,352,北风,2,10
4383,0,101,多云,28,41,0.0,1010,28,10,352,北风,2,10
4387,77,101,多云,32,54,0.0,1008,31,18,60,东北风,3,12
4393,0,305,小雨,28,77,0.1,1012,25,6,349,西北风,1,3
4395,25,101,多云,38,49,0.0,1003,35,30,86,东风,2,6
4397,18,101,多云,38,51,0.0,1009,35,19,273,西风,2,8
4406,18,101,多云,38,50,0.0,1009,35,10,197,西南风,1,5
4412,18,101,多云,40,52,0.0,1008,36,19,265,西风,2,6
4417,81,101,多云,34,76,0.0,1004,31,6,264,西风,3,12
4421,74,101,多云,34,82,0.0,1004,30,18,260,西风,2,8
4423,74,101,多云,34,82,0.0,1004,30,18,260,西风,2,8
4425,74,101,多云,34,82,0.0,1004,30,18,260,西风,2,8
4429,27,305,小雨,32,69,0.0,1004,32,11,272,西风,4,27
4436,43,305,小雨,32,69,0.0,1004,32,17,262,西风,4,26
4441,43,305,小雨,33,69,0.0,1004,33,13,268,西风,4,28
4443,75,104,阴,36,66,0.0,1003,33,16,277,西风,3,15
4447,73,104,阴,35,77,0.0,1000,30,13,37,东北风,0,1
4454,3,101,多云,32,44,0.0,1007,31,17,260,西风,2,7
4458,23,101,多云,35,62,0.0,1006,32,8,274,西风,2,8
4460,16,101,多云,36,51,0.0,1007,33,9,359,北风,1,5
4476,35,101,多云,34,65,0.0,1006,32,20,261,西风,3,14
4543,16,101,多云,36,51,0.0,1007,33,9,359,北风,1,5
4545,46,101,多云,33,58,0.0,1006,32,20,269,西风,3,15
4549,46,101,多云,33,57,0.0,1006,31,20,272,西风,2,9
4554,46,101,多云,33,59,0.0,1006,31,9,264,西风,2,8
4558,64,104,阴,32,68,0.0,1004,29,19,355,北风,1,3
4564,64,104,阴,33,71,0.0,1004,29,19,100,东风,1,2
4569,64,104,阴,32,71,0.0,1004,29,5,2,北风,1,5
4576,48,104,阴,29,77,0.0,1008,26,6,237,西南风,0,1
4676,96,101,多云,24,50,0.0,1016,25,17,71,东北风,2,11
4678,96,101,多云,24,50,0.0,1016,25,17,71,东北风,2,11
4683,96,101,多云,25,50,0.0,1016,25,17,30,东北风,2,8
4688,67,101,多云,24,56,0.0,1016,24,20,80,东风,2,8
4693,20,104,阴,24,81,0.0,1019,22,12,278,西风,1,3
4700,95,104,阴,22,71,0.0,1019,22,20,36,东北风,2,8
4702,95,104,阴,22,71,0.0,1019,22,20,36,东北风,2,8
4708,0,100,晴,24,44,0.0,1020,24,10,258,西南风,1,3
4710,0,101,多云,26,38,0.0,1017,26,10,198,西南风,2,6
4712,0,101,多云,26,38,0.0,1017,26,10,198,西南风,2,6
4714,0,101,多云,26,38,0.0,1017,26,10,198,西南风,2,6
4716,0,101,多云,26,38,0.0,1017,26,10,198,西南风,2,6
4718,0,101,多云,26,38,0.0,1017,26,10,198,西南风,2,6
4730,0,104,阴,22,56,0.0,1017,22,8,155,东南风,1,4
4732,0,104,阴,23,53,0.0,1017,23,8,216,西南风,1,5
4740,33,101,多云,27,81,0.0,1014,25,18,75,东北风,2,10
4742,33,101,多云,27,81,0.0,1014,25,18,75,东北风,2,10
4744,33,101,多云,27,81,0.0,1014,25,18,75,东北风,2,10
4746,33,101,多云,27,81,0.0,1014,25,18,75,东北风,2,10
4748,33,101,多云,27,81,0.0,1014,25,18,75,东北风,2,10
4750,33,101,多云,27,81,0.0,1014,25,18,75,东北风,2,10
4752,33,101,多云,27,81,0.0,1014,25,18,75,东北风,2,10
4754,33,101,多云,27,81,0.0,1014,25,18,75,东北风,2,10
4756,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4758,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4760,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4762,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4764,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4766,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4768,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4770,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4772,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4774,0,100,晴,24,70,0.0,1015,23,5,149,东南风,2,9
4838,67,101,多云,28,75,0.0,1015,26,16,21,东北风,2,6
4842,67,104,阴,29,69,0.0,1015,27,11,43,东北风,2,7
4844,79,104,阴,27,67,0.0,1015,27,18,34,东北风,3,17
4850,79,104,阴,27,67,0.0,1015,27,18,34,东北风,3,17
4856,79,104,阴,27,67,0.0,1015,27,18,34,东北风,3,17
4872,100,104,阴,26,65,0.0,1015,26,20,98,东风,3,13
4879,0,104,阴,25,77,0.0,1015,24,10,98,东风,2,8
4881,0,101,多云,25,63,0.0,1016,24,15,70,东北风,2,8
4883,54,101,多云,28,100,0.0,1014,24,3,6,北风,0,1
4885,0,101,多云,35,49,0.0,1014,32,10,18,东北风,1,2
4887,67,104,阴,27,91,0.0,1015,25,16,238,西南风,2,11
4889,67,104,阴,27,91,0.0,1015,25,16,238,西南风,2,11
4891,67,104,阴,27,91,0.0,1015,25,16,238,西南风,2,11
4908,51,101,多云,32,81,0.0,1016,28,19,45,东北风,1,5
4910,0,104,阴,23,39,0.0,1016,24,10,237,西南风,2,11
4912,5,100,晴,14,65,0.0,1015,15,19,178,南风,2,6
4914,5,100,晴,14,65,0.0,1015,15,19,178,南风,2,6
4916,5,100,晴,14,65,0.0,1015,15,19,178,南风,2,6
4918,10,100,晴,13,78,0.0,1016,14,20,90,东风,1,5
4920,10,100,晴,13,78,0.0,1016,14,20,90,东风,1,5
4922,60,104,阴,20,93,0.0,1015,18,19,171,南风,0,1
4924,53,104,阴,16,100,0.0,1012,15,5,270,西风,1,4
4926,53,104,阴,16,100,0.0,1012,15,5,270,西风,1,4
4928,0,100,晴,23,53,0.0,1012,23,10,122,东南风,1,4
4935,0,101,多云,27,38,0.0,1009,27,10,285,西北风,2,8
4937,0,101,多云,27,38,0.0,1009,27,10,285,西北风,2,8
4939,0,101,多云,27,38,0.0,1009,27,10,285,西北风,2,8
4941,0,101,多云,27,38,0.0,1009,27,10,285,西北风,2,8
4943,0,101,多云,27,38,0.0,1009,27,10,285,西北风,2,8
4945,0,101,多云,27,38,0.0,1009,27,10,285,西北风,2,8
4955,0,101,多云,27,38,0.0,1009,27,10,285,西北风,2,8
4964,0,100,晴,5,34,0.0,1018,9,10,327,西北风,2,11
4966,0,100,晴,7,32,0.0,1018,10,10,338,西北风,2,10
4970,0,100,晴,21,26,0.0,1011,23,29,7,北风,2,7
4972,70,101,多云,26,86,0.0,1011,24,4,357,北风,2,10
4980,70,101,多云,26,86,0.0,1011,24,4,357,北风,2,10
4986,70,101,多云,26,86,0.0,1011,24,4,357,北风,2,10
4988,70,101,多云,26,86,0.0,1011,24,4,357,北风,2,10
4990,69,100,晴,26,86,0.0,1012,24,5,2,北风,2,8
5002,0,101,多云,32,65,0.0,1012,31,45,231,西南风,3,18
5004,0,101,多云,32,65,0.0,1012,31,45,231,西南风,3,18
5006,0,100,晴,7,23,0.0,1019,13,20,286,西北风,4,26
5010,0,100,晴,7,23,0.0,1019,13,20,286,西北风,4,26
5014,0,100,晴,7,23,0.0,1019,13,20,286,西北风,4,26
5018,0,100,晴,7,23,0.0,1019,13,20,286,西北风,4,26
5022,0,100,晴,7,23,0.0,1019,13,20,286,西北风,4,26
5024,0,100,晴,7,23,0.0,1019,13,20,286,西北风,4,26
5066,0,104,阴,28,84,0.0,1017,25,10,167,东南风,1,4
5074,0,104,阴,26,76,0.0,1015,25,27,178,南风,2,10
5076,0,101,多云,21,52,0.0,1018,21,19,27,东北风,1,2
5078,2,100,晴,12,37,0.0,1022,14,20,177,南风,2,8
5082,0,100,晴,17,42,0.0,1022,19,15,200,西南风,2,10
5092,49,101,多云,22,48,0.0,1018,24,20,19,东北风,3,16
5094,25,101,多云,21,43,0.0,1021,21,10,109,东南风,1,4
5096,20,101,多云,14,51,0.0,1020,15,10,176,南风,1,5
5106,33,104,阴,23,61,0.0,1017,23,50,47,东北风,2,10
5108,33,104,阴,23,61,0.0,1017,23,50,47,东北风,2,10
5110,33,104,阴,23,61,0.0,1017,23,50,47,东北风,2,10
5112,33,104,阴,23,61,0.0,1017,23,50,47,东北风,2,10
5114,33,104,阴,23,61,0.0,1017,23,50,47,东北风,2,10
5116,64,101,多云,21,72,0.0,1019,20,15,284,西北风,1,4
5118,64,101,多云,24,52,0.0,1018,25,20,20,东北风,3,13
5120,64,101,多云,24,52,0.0,1018,25,20,20,东北风,3,13
5122,64,101,多云,24,52,0.0,1018,25,20,20,东北风,3,13
5124,64,101,多云,24,52,0.0,1018,25,20,20,东北风,3,13
5126,50,104,阴,34,50,0.0,1010,32,10,254,西南风,2,10
5132,50,104,阴,35,51,0.0,1010,32,10,177,南风,1,5
5136,100,101,多云,22,96,0.0,1015,20,6,193,西南风,0,1
5138,0,100,晴,19,47,0.0,1021,20,10,113,东南风,2,9
5140,0,100,晴,19,47,0.0,1021,20,10,113,东南风,2,9
5142,0,100,晴,19,47,0.0,1021,20,10,113,东南风,2,9
5144,51,101,多云,25,45,0.0,1017,27,10,73,东北风,3,18
5146,61,101,多云,28,46,0.0,1017,27,18,99,东风,2,6
5148,50,101,多云,19,56,0.0,1019,21,10,185,南风,3,15
5150,61,101,多云,27,44,0.0,1017,27,2,17,东北风,2,9
5152,61,101,多云,24,47,0.0,1017,26,2,76,东北风,3,19
5154,61,101,多云,24,47,0.0,1017,26,2,76,东北风,3,19
5156,86,101,多云,24,55,0.0,1016,25,2,45,东北风,3,13
5158,7,100,晴,23,84,0.0,1016,21,7,71,东北风,1,3
5160,9,100,晴,22,83,0.0,1016,21,20,68,东北风,1,5
5162,9,100,晴,22,83,0.0,1016,21,20,68,东北风,1,5
5164,9,100,晴,22,83,0.0,1016,21,20,68,东北风,1,5
5166,13,100,晴,25,63,0.0,1016,24,10,67,东北风,2,7
5168,0,100,晴,25,59,0.0,1015,25,30,86,东风,2,11
5175,0,100,晴,25,59,0.0,1015,25,30,86,东风,2,11
5182,0,100,晴,25,59,0.0,1015,25,30,86,东风,2,11
5187,0,100,晴,25,59,0.0,1015,25,30,86,东风,2,11
5209,0,100,晴,25,59,0.0,1015,25,30,86,东风,2,11
5211,50,104,阴,25,59,0.0,1015,25,10,65,东北风,2,11
5218,50,104,阴,25,59,0.0,1015,25,10,65,东北风,2,11
5220,10,101,多云,-8,83,0.0,1018,0,19,263,西风,5,34
5226,25,101,多云,26,53,0.0,1013,25,10,2,北风,1,4
5230,7,101,多云,25,55,0.0,1014,26,9,13,东北风,3,18
5234,47,100,晴,21,71,0.0,1011,21,0,6,北风,2,11
5236,47,100,晴,21,71,0.0,1011,21,0,6,北风,2,11
5238,11,101,多云,26,50,0.0,1013,28,20,265,西风,4,22
5240,10,101,多云,25,47,0.0,1012,26,8,263,西风,3,16
5242,17,101,多云,-1,63,0.0,1024,5,19,298,西北风,4,27
5248,4,100,晴,24,41,0.0,1022,25,20,72,东北风,2,11
5250,0,100,晴,27,27,0.0,1011,29,30,356,北风,3,16
5254,0,100,晴,16,28,0.0,1019,17,15,353,北风,1,3
5256,0,100,晴,16,28,0.0,1019,17,15,353,北风,1,3
5258,25,100,晴,30,53,0.0,1012,29,10,94,东风,2,7
5265,0,100,晴,30,58,0.0,1011,29,10,11,东北风,2,11
5269,26,101,多云,17,38,0.0,1023,20,19,17,东北风,3,18
5271,3,100,晴,16,35,0.0,1027,20,20,358,北风,3,19
5275,19,104,阴,17,47,0.0,1027,18,7,98,东风,2,7
5277,24,101,多云,19,39,0.0,1027,21,20,166,东南风,2,9
5279,24,101,多云,20,39,0.0,1027,21,5,123,东南风,2,8
5281,13,104,阴,19,38,0.0,1027,22,19,53,东北风,3,16
5283,24,101,多云,20,39,0.0,1027,21,5,146,东南风,2,7
5285,32,104,阴,18,44,0.0,1026,20,6,39,东北风,2,10
5287,44,104,阴,18,46,0.0,1026,19,20,98,东风,2,8
5289,67,101,多云,21,43,0.0,1025,22,20,124,东南风,2,6
5291,67,101,多云,21,43,0.0,1025,22,20,124,东南风,2,6
5293,67,101,多云,21,43,0.0,1025,22,20,124,东南风,2,6
5295,67,101,多云,21,43,0.0,1025,22,20,124,东南风,2,6
5297,93,305,小雨,22,96,0.3,1016,20,2,180,南风,0,1
5302,90,305,小雨,13,84,0.2,1019,14,5,1,北风,2,11
5314,25,501,雾,14,97,0.0,1019,14,1,277,西风,1,4
5321,71,104,阴,16,83,0.0,1018,16,4,0,北风,2,7
5323,25,501,雾,14,97,0.0,1019,14,1,277,西风,1,4
5327,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5351,25,501,雾,14,97,0.0,1019,14,1,277,西风,1,4
5353,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5362,25,501,雾,14,97,0.0,1019,14,1,277,西风,1,4
5364,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5374,25,501,雾,14,97,0.0,1019,14,1,277,西风,1,4
5376,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5417,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5428,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5436,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5460,25,104,阴,17,96,0.0,1020,16,3,94,东风,1,4
5462,25,104,阴,17,96,0.0,1020,16,3,94,东风,1,4
5468,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5487,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5489,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5494,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5499,25,305,小雨,17,96,0.1,1020,16,3,99,东风,1,5
5504,25,104,阴,17,96,0.0,1019,16,1,44,东北风,1,4
5511,25,305,小雨,17,96,0.1,1020,16,3,99,东风,1,5
5515,25,104,阴,18,93,0.0,1020,17,2,86,东风,1,2
5522,25,104,阴,18,93,0.0,1020,17,2,86,东风,1,2
5530,50,104,阴,17,88,0.0,1019,17,3,355,北风,2,7
5532,50,104,阴,17,88,0.0,1019,17,3,355,北风,2,7
5534,50,104,阴,17,88,0.0,1019,17,3,355,北风,2,7
5536,50,104,阴,17,88,0.0,1019,17,3,355,北风,2,7
5538,50,104,阴,18,88,0.0,1019,17,3,10,北风,1,3
5540,50,104,阴,17,88,0.0,1019,17,3,355,北风,2,7
5542,50,104,阴,18,94,0.0,1019,17,3,62,东北风,1,3
5544,50,104,阴,18,94,0.0,1019,17,3,62,东北风,1,3
5546,50,104,阴,17,88,0.0,1019,17,3,355,北风,2,7
5548,50,104,阴,17,88,0.0,1019,17,3,355,北风,2,7
5550,50,104,阴,18,94,0.0,1019,17,3,62,东北风,1,3
5552,50,104,阴,17,88,0.0,1019,17,3,355,北风,2,7
5554,50,104,阴,17,88,0.0,1019,17,3,303,西北风,1,5
5568,50,104,阴,18,88,0.0,1019,17,3,339,西北风,1,4
5594,62,305,小雨,25,76,0.1,1016,23,18,344,西北风,1,3
5599,62,305,小雨,25,76,0.1,1016,23,18,344,西北风,1,3
5604,0,100,晴,12,20,0.0,1020,14,10,239,西南风,1,5
5606,0,100,晴,12,20,0.0,1020,14,10,239,西南风,1,5
5608,0,100,晴,12,20,0.0,1020,14,10,239,西南风,1,5
5615,50,100,晴,18,85,0.0,1018,17,2,79,东北风,1,2
5617,50,100,晴,18,85,0.0,1018,17,2,67,东北风,1,4
5619,50,100,晴,18,85,0.0,1018,17,2,79,东北风,1,2
5631,50,100,晴,18,81,0.0,1018,18,4,88,东风,2,7
5633,50,100,晴,18,81,0.0,1018,18,4,88,东风,2,7
5639,0,100,晴,10,31,0.0,1022,12,35,353,北风,2,6
5643,0,100,晴,17,32,0.0,1028,18,14,91,东风,1,4
5649,0,101,多云,19,44,0.0,1021,19,10,301,西北风,1,2
5656,0,101,多云,19,46,0.0,1021,19,16,2,北风,0,1
5658,0,100,晴,14,35,0.0,1026,16,16,174,南风,1,5
5663,0,100,晴,12,49,0.0,1025,13,10,189,南风,0,1
5678,0,100,晴,13,52,0.0,1025,14,16,8,北风,0,1
5680,0,100,晴,11,53,0.0,1025,12,16,201,西南风,1,4
5684,0,104,阴,18,56,0.0,1026,18,22,1,北风,0,1
5694,50,104,阴,15,87,0.0,1022,15,10,281,西北风,2,6
5698,50,104,阴,15,87,0.0,1022,15,10,281,西北风,2,6
5700,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5702,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5704,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5706,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5708,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5710,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5712,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5714,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5716,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5718,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5720,15,104,阴,21,53,0.0,1022,22,4,0,北风,2,9
5722,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5724,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5726,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5728,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5730,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5732,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5734,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5736,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5738,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5740,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5742,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5744,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5746,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5748,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5750,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5752,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5754,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5756,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5758,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5760,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5762,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5764,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5766,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5768,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5770,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5772,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5774,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5776,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5778,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5780,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5782,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5784,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5786,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5788,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5790,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5792,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5794,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5796,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5798,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5800,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5802,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5804,43,101,多云,17,91,0.0,1021,17,20,141,东南风,2,11
5806,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5808,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5810,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5812,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5814,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5816,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5818,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5820,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5822,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5824,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5826,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5828,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5830,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5832,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5834,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5836,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5838,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5840,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5842,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5844,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5846,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5848,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5850,30,101,多云,19,62,0.0,1021,20,20,164,东南风,2,10
5852,0,100,晴,13,37,0.0,1016,16,10,206,西南风,3,13
5854,0,100,晴,19,24,0.0,1019,22,20,231,西南风,3,14
5856,0,100,晴,19,24,0.0,1019,22,20,231,西南风,3,14
5858,0,100,晴,19,24,0.0,1019,22,20,231,西南风,3,14
5860,0,100,晴,14,37,0.0,1016,17,10,183,南风,2,11
5862,0,100,晴,15,37,0.0,1016,17,35,182,南风,2,9
5864,0,100,晴,15,36,0.0,1015,18,10,193,西南风,3,15
5866,18,101,多云,17,65,0.0,1019,21,20,168,东南风,4,28
5875,11,101,多云,16,34,0.0,1020,21,20,325,西北风,4,27
5881,50,104,阴,19,85,0.0,1023,18,4,238,西南风,1,3
5882,50,104,阴,19,85,0.0,1023,18,4,238,西南风,1,3
5885,0,100,晴,9,92,0.0,1015,9,8,273,西风,0,1
5895,0,100,晴,17,33,0.0,1017,22,20,271,西风,4,28
5897,0,100,晴,18,39,0.0,1017,22,20,272,西风,4,25
5899,0,100,晴,18,39,0.0,1017,22,20,272,西风,4,25
5901,0,100,晴,18,39,0.0,1017,22,20,272,西风,4,25
5903,0,100,晴,21,33,0.0,1017,24,10,275,西风,3,18
5908,100,104,阴,-2,82,0.3,1012,1,3,276,西风,2,7
5910,100,104,阴,-2,82,0.3,1012,1,3,276,西风,2,7
5912,0,100,晴,20,33,0.0,1018,23,20,268,西风,3,19
5914,0,101,多云,22,54,0.0,1022,22,20,112,东南风,2,7
5919,0,101,多云,22,54,0.0,1022,22,20,112,东南风,2,7
5921,0,101,多云,22,54,0.0,1022,22,20,112,东南风,2,7
5942,0,101,多云,22,54,0.0,1022,22,20,112,东南风,2,7
5944,11,101,多云,20,44,0.0,1022,21,20,15,东北风,2,8
5952,0,100,晴,16,52,0.0,1026,18,26,63,东北风,2,10
5954,0,100,晴,16,52,0.0,1026,18,26,63,东北风,2,10
5956,0,100,晴,16,52,0.0,1026,18,26,63,东北风,2,10
5958,0,100,晴,17,52,0.0,1026,18,26,39,东北风,2,7
5960,0,100,晴,16,52,0.0,1026,18,26,63,东北风,2,10
5994,0,100,晴,16,52,0.0,1026,18,26,74,东北风,2,11
6003,0,100,晴,9,18,0.0,1025,11,35,272,西风,1,2
6005,0,100,晴,8,17,0.0,1025,11,35,246,西南风,2,7
6007,0,100,晴,7,21,0.0,1025,10,35,268,西风,2,9
6009,0,100,晴,7,21,0.0,1025,10,35,268,西风,2,9
6011,0,100,晴,5,23,0.0,1025,9,10,268,西风,2,11
6013,0,100,晴,8,27,0.0,1028,10,8,180,南风,1,3
6015,0,100,晴,8,27,0.0,1028,10,8,180,南风,1,3
6017,0,100,晴,9,26,0.0,1028,12,35,275,西风,2,9
6019,0,100,晴,10,27,0.0,1028,12,10,265,西风,1,2
6021,0,100,晴,10,27,0.0,1028,12,10,265,西风,1,2
6023,0,100,晴,10,27,0.0,1028,12,10,265,西风,1,2
6025,0,100,晴,10,27,0.0,1028,12,10,265,西风,1,2
6027,0,100,晴,10,27,0.0,1028,12,10,265,西风,1,2
6029,0,100,晴,10,27,0.0,1028,12,10,265,西风,1,2
6031,0,100,晴,10,27,0.0,1028,12,10,265,西风,1,2
6033,0,100,晴,9,26,0.0,1028,12,10,204,西南风,2,8
6035,0,100,晴,10,27,0.0,1028,12,10,265,西风,1,2
6037,0,100,晴,10,27,0.0,1028,12,10,265,西风,1,2
6039,0,100,晴,10,25,0.0,1028,13,35,276,西风,2,6
6041,0,100,晴,10,25,0.0,1028,13,35,276,西风,2,6
6043,0,100,晴,11,20,0.0,1027,14,10,268,西风,2,6
6045,0,100,晴,11,20,0.0,1027,14,10,268,西风,2,6
6047,0,100,晴,11,20,0.0,1027,14,10,268,西风,2,6
6049,0,100,晴,11,20,0.0,1027,14,10,268,西风,2,6
6051,0,100,晴,11,20,0.0,1027,14,10,268,西风,2,6
6053,0,100,晴,11,20,0.0,1027,14,10,268,西风,2,6
6055,0,100,晴,12,18,0.0,1027,15,10,268,西风,2,10
6057,0,100,晴,10,16,0.0,1027,15,35,327,西北风,3,18
6059,0,100,晴,11,16,0.0,1027,15,10,340,西北风,2,11
6061,75,104,阴,17,77,0.0,1023,17,9,81,东风,2,6
6063,75,104,阴,17,77,0.0,1023,17,9,81,东风,2,6
6065,0,101,多云,4,50,0.0,1032,7,10,2,北风,2,7
6071,0,101,多云,8,42,0.0,1030,10,20,175,南风,1,2
