id,breakin_use,change_arc_or_contact,count_number,has_data,opt_year,with_load
10172,2015-12-18 00:00:00.0000000,0,103,1,2,1
10173,2015-12-18 00:00:00.0000000,0,103,1,2,1
10174,2015-12-18 00:00:00.0000000,0,103,1,2,1
10175,2015-12-18 00:00:00.0000000,0,103,1,2,1
10176,2015-12-18 00:00:00.0000000,0,77,1,2,1
10177,2015-12-18 00:00:00.0000000,0,77,1,2,1
10178,2015-12-18 00:00:00.0000000,0,61,1,2,1
10179,2017-11-22 00:00:00.0000000,0,16,1,2,1
10180,2017-11-22 00:00:00.0000000,0,16,1,2,1
10181,2017-11-22 00:00:00.0000000,0,16,1,2,1
10182,2017-11-22 00:00:00.0000000,0,16,1,2,1
10183,2017-11-22 00:00:00.0000000,0,16,1,2,1
10184,2017-11-22 00:00:00.0000000,0,16,1,2,1
10185,2018-02-15 00:00:00.0000000,0,33,1,2,1
10186,2018-02-15 00:00:00.0000000,0,19,1,2,1
10187,2018-02-15 00:00:00.0000000,0,22,1,2,1
10188,2018-02-15 00:00:00.0000000,0,34,1,2,1
10189,2018-02-15 00:00:00.0000000,0,41,1,2,1
10190,2018-02-15 00:00:00.0000000,0,11,1,2,1
10191,2018-02-28 00:00:00.0000000,0,37,1,2,1
10192,2018-02-28 00:00:00.0000000,0,17,1,2,1
10193,2016-12-01 00:00:00.0000000,0,57,1,2,1
10194,2017-04-13 00:00:00.0000000,0,84,1,2,1
10195,2017-04-13 00:00:00.0000000,0,46,1,2,1
10196,2017-04-13 00:00:00.0000000,0,69,1,2,1
10197,2015-11-05 00:00:00.0000000,0,162,1,2,1
10198,2015-11-27 00:00:00.0000000,0,59,1,2,1
10199,2018-01-17 00:00:00.0000000,0,72,1,2,1
10200,2017-02-02 00:00:00.0000000,0,93,1,2,1
10201,2017-02-02 00:00:00.0000000,0,75,1,2,1
10202,2019-02-16 00:00:00.0000000,0,12,1,10,1
10203,2017-03-27 00:00:00.0000000,0,23,1,2,1
10204,2017-03-28 00:00:00.0000000,0,34,1,2,1
10205,2016-01-27 00:00:00.0000000,0,142,1,30,1
10206,2018-01-01 00:00:00.0000000,0,35,1,2,1
10207,2016-11-24 00:00:00.0000000,0,45,1,20,1
10208,2016-01-30 00:00:00.0000000,0,67,1,7,1
10209,2016-01-30 00:00:00.0000000,0,47,1,5,1
10210,2016-02-17 00:00:00.0000000,0,163,1,30,1
10211,2016-02-17 00:00:00.0000000,0,163,1,30,1
10212,2016-02-17 00:00:00.0000000,0,163,1,30,1
10213,2016-02-17 00:00:00.0000000,0,23,1,3,1
10214,2016-01-29 00:00:00.0000000,0,31,1,4,1
10215,2016-01-29 00:00:00.0000000,0,31,1,4,1
10216,2016-01-29 00:00:00.0000000,0,31,1,4,1
10217,2016-01-29 00:00:00.0000000,0,31,1,4,1
10218,2016-01-29 00:00:00.0000000,0,31,1,4,1
10219,2016-01-29 00:00:00.0000000,0,31,1,4,1
10220,2016-01-29 00:00:00.0000000,0,31,1,4,1
10221,2016-01-29 00:00:00.0000000,0,35,1,4,1
10222,2016-01-29 00:00:00.0000000,0,35,1,4,1
10223,2016-01-29 00:00:00.0000000,0,151,1,30,1
10224,2016-01-29 00:00:00.0000000,0,151,1,30,1
10225,2016-01-29 00:00:00.0000000,0,151,1,30,1
10226,2016-01-29 00:00:00.0000000,0,151,1,30,1
10227,2016-01-29 00:00:00.0000000,0,151,1,30,1
10228,2016-01-29 00:00:00.0000000,0,151,1,30,1
10229,2016-01-29 00:00:00.0000000,0,151,1,30,1
10230,2016-01-29 00:00:00.0000000,0,151,1,30,1
10231,2016-01-29 00:00:00.0000000,0,151,1,30,1
10232,2016-01-29 00:00:00.0000000,0,151,1,30,1
10233,2016-01-29 00:00:00.0000000,0,151,1,30,1
10234,2016-01-29 00:00:00.0000000,0,151,1,30,1
10235,2016-02-17 00:00:00.0000000,0,167,1,40,1
10236,2016-02-17 00:00:00.0000000,0,167,1,40,1
10237,2016-02-17 00:00:00.0000000,0,167,1,40,1
10238,2016-02-17 00:00:00.0000000,0,167,1,40,1
10239,2016-01-30 00:00:00.0000000,0,38,1,5,1
10240,2016-02-19 00:00:00.0000000,0,27,1,4,1
10241,2016-02-19 00:00:00.0000000,0,27,1,4,1
10242,2016-02-19 00:00:00.0000000,0,27,1,4,1
10243,2016-02-19 00:00:00.0000000,0,27,1,4,1
10244,2016-02-19 00:00:00.0000000,0,27,1,4,1
10245,2016-02-17 00:00:00.0000000,0,23,1,3,1
10246,2016-01-30 00:00:00.0000000,0,26,1,5,1
10247,2016-01-27 00:00:00.0000000,0,149,1,33,1
10248,2016-01-29 00:00:00.0000000,0,127,1,30,1
10249,2016-01-27 00:00:00.0000000,0,131,1,30,1
10250,2016-01-30 00:00:00.0000000,0,26,1,4,1
10251,2016-01-30 00:00:00.0000000,0,29,1,4,1
10252,2016-01-30 00:00:00.0000000,0,16,1,3,1
10253,2016-04-12 00:00:00.0000000,0,800,1,124,1
10254,2016-04-12 00:00:00.0000000,0,124,1,5,1
10255,2016-04-14 00:00:00.0000000,0,27,1,5,1
10256,2016-04-14 00:00:00.0000000,0,128,1,30,1
10257,2016-04-14 00:00:00.0000000,0,23,1,4,1
10258,2016-04-14 00:00:00.0000000,0,23,1,4,1
10259,2016-04-14 00:00:00.0000000,0,23,1,4,1
10260,2016-04-14 00:00:00.0000000,0,23,1,4,1
10261,2016-04-14 00:00:00.0000000,0,36,1,5,1
10262,2016-04-14 00:00:00.0000000,0,36,1,5,1
10263,2016-04-14 00:00:00.0000000,0,36,1,5,1
10264,2016-04-14 00:00:00.0000000,0,36,1,5,1
10265,2016-04-13 00:00:00.0000000,0,37,1,5,1
10266,2016-04-13 00:00:00.0000000,0,37,1,5,1
10267,2016-04-13 00:00:00.0000000,0,37,1,5,1
10268,2016-04-13 00:00:00.0000000,0,27,1,4,1
10269,2016-04-12 00:00:00.0000000,0,142,1,30,1
10270,2015-10-24 00:00:00.0000000,0,137,1,30,1
10271,2015-10-24 00:00:00.0000000,0,36,1,5,1
10272,2015-10-24 00:00:00.0000000,0,36,1,5,1
10273,2015-10-24 00:00:00.0000000,0,35,1,5,1
10274,2015-10-24 00:00:00.0000000,0,28,1,4,1
10275,2015-10-24 00:00:00.0000000,0,114,1,30,1
10276,2015-10-24 00:00:00.0000000,0,26,1,4,1
10277,2016-01-22 00:00:00.0000000,0,42,1,5,1
10278,2016-01-22 00:00:00.0000000,0,42,1,5,1
10279,2016-01-22 00:00:00.0000000,0,42,1,5,1
10280,2016-01-21 00:00:00.0000000,0,20,1,3,1
10281,2015-10-24 00:00:00.0000000,0,29,1,4,1
10282,2016-01-27 00:00:00.0000000,0,119,1,30,1
10283,2016-01-30 00:00:00.0000000,0,39,1,5,1
10284,2016-01-30 00:00:00.0000000,0,40,1,5,1
10285,2016-01-30 00:00:00.0000000,0,40,1,5,1
10286,2016-01-24 00:00:00.0000000,0,128,1,30,1
10287,2016-01-24 00:00:00.0000000,0,128,1,30,1
10288,2016-01-27 00:00:00.0000000,0,32,1,5,1
10289,2016-02-18 00:00:00.0000000,0,46,1,5,1
10290,2016-02-18 00:00:00.0000000,0,35,1,5,1
10291,2016-01-29 00:00:00.0000000,0,36,1,5,1
10292,2016-01-29 00:00:00.0000000,0,152,1,30,1
10293,2016-01-29 00:00:00.0000000,0,152,1,30,1
10294,2016-01-07 00:00:00.0000000,0,127,1,30,1
10295,2016-01-07 00:00:00.0000000,0,127,1,30,1
10296,2016-01-01 00:00:00.0000000,0,38,1,5,1
10297,2016-01-02 00:00:00.0000000,0,33,1,5,1
10298,2016-01-03 00:00:00.0000000,0,119,1,30,1
10299,2016-01-03 00:00:00.0000000,0,119,1,30,1
10300,2016-01-22 00:00:00.0000000,0,37,1,5,1
10301,2016-01-03 00:00:00.0000000,0,38,1,5,1
10302,2016-01-03 00:00:00.0000000,0,29,1,4,1
10303,2016-01-21 00:00:00.0000000,0,33,1,5,1
10304,2016-01-22 00:00:00.0000000,0,19,1,3,1
10305,2016-01-02 00:00:00.0000000,0,130,1,30,1
10306,2016-06-30 00:00:00.0000000,0,30,1,5,1
10307,2016-06-30 00:00:00.0000000,0,40,1,5,1
10308,2016-06-30 00:00:00.0000000,0,40,1,5,1
10309,2016-06-30 00:00:00.0000000,0,37,1,5,1
10310,2016-06-30 00:00:00.0000000,0,135,1,30,1
10311,2016-01-08 00:00:00.0000000,0,125,1,30,1
10312,2016-01-01 00:00:00.0000000,0,33,1,5,1
10313,2016-01-01 00:00:00.0000000,0,36,1,5,1
10314,2015-12-30 00:00:00.0000000,0,126,1,30,1
10315,2015-12-30 00:00:00.0000000,0,126,1,30,1
10316,2016-01-30 00:00:00.0000000,0,40,1,5,1
10317,2016-01-22 00:00:00.0000000,0,17,1,3,1
10318,2016-01-22 00:00:00.0000000,0,20,1,3,1
10319,2016-01-02 00:00:00.0000000,0,136,1,30,1
10320,2016-06-30 00:00:00.0000000,0,116,1,30,1
10321,2016-06-30 00:00:00.0000000,0,116,1,30,1
10322,2016-07-05 00:00:00.0000000,0,35,1,5,1
10323,2016-07-05 00:00:00.0000000,0,35,1,5,1
10324,2016-07-04 00:00:00.0000000,0,29,1,4,1
10325,2016-07-04 00:00:00.0000000,0,29,1,4,1
10326,2016-07-04 00:00:00.0000000,0,29,1,4,1
10327,2016-07-05 00:00:00.0000000,0,235,1,60,1
10328,2016-07-05 00:00:00.0000000,0,235,1,60,1
10329,2016-07-04 00:00:00.0000000,0,22,1,3,1
10330,2016-07-04 00:00:00.0000000,0,30,1,5,1
10331,2016-06-30 00:00:00.0000000,0,142,1,30,1
10332,2016-06-30 00:00:00.0000000,0,117,1,25,1
10333,2016-07-05 00:00:00.0000000,0,38,1,5,1
10334,2016-07-05 00:00:00.0000000,0,38,1,5,1
10335,2016-07-05 00:00:00.0000000,0,38,1,5,1
10336,2016-06-30 00:00:00.0000000,0,30,1,5,1
10337,2016-07-04 00:00:00.0000000,0,165,1,35,1
10338,2016-07-04 00:00:00.0000000,0,25,1,3,1
10339,2017-03-10 00:00:00.0000000,0,25,1,3,1
10340,2017-03-10 00:00:00.0000000,0,25,1,3,1
10341,2017-03-10 00:00:00.0000000,0,13,1,2,1
10342,2016-01-07 00:00:00.0000000,0,132,1,30,1
10343,2016-01-02 00:00:00.0000000,0,32,1,5,1
10344,2016-01-01 00:00:00.0000000,0,29,1,4,1
10345,2016-01-01 00:00:00.0000000,0,29,1,4,1
10346,2016-01-01 00:00:00.0000000,0,29,1,4,1
10347,2015-12-30 00:00:00.0000000,0,133,1,35,1
10348,2015-12-30 00:00:00.0000000,0,133,1,35,1
10349,2015-12-30 00:00:00.0000000,0,133,1,35,1
10350,2015-12-30 00:00:00.0000000,0,27,1,3,1
10351,2015-12-30 00:00:00.0000000,0,27,1,3,1
10352,2015-12-30 00:00:00.0000000,0,27,1,3,1
10353,2016-01-21 00:00:00.0000000,0,38,1,5,1
10354,2016-01-21 00:00:00.0000000,0,35,1,5,1
10355,2016-01-02 00:00:00.0000000,0,138,1,30,1
10356,2018-07-19 00:00:00.0000000,0,18,1,2,1
10357,2018-07-19 00:00:00.0000000,0,18,1,2,1
10358,2016-05-09 00:00:00.0000000,0,66,1,5,1
10359,2017-12-20 00:00:00.0000000,0,67,1,10,1
10360,2017-12-27 00:00:00.0000000,0,84,1,10,1
10361,2017-12-27 00:00:00.0000000,0,74,1,10,1
10362,2018-12-22 00:00:00.0000000,0,79,1,10,1
10363,2017-04-23 00:00:00.0000000,0,29,1,5,1
10364,2017-04-23 00:00:00.0000000,0,29,1,5,1
10365,2017-02-24 00:00:00.0000000,0,87,1,10,1
10366,2017-02-24 00:00:00.0000000,0,37,1,10,1
10367,2017-04-23 00:00:00.0000000,0,73,1,10,1
10368,2017-04-23 00:00:00.0000000,0,57,1,10,1
10369,2017-08-23 00:00:00.0000000,0,68,1,10,1
10370,2017-08-23 00:00:00.0000000,0,81,1,10,1
10371,2017-11-27 00:00:00.0000000,0,106,1,10,1
10372,2017-11-27 00:00:00.0000000,0,78,1,10,1
10373,2017-02-23 00:00:00.0000000,0,51,1,10,1
10374,2017-08-23 00:00:00.0000000,0,87,1,2,1
10375,2017-04-23 00:00:00.0000000,0,59,1,10,1
10376,2017-09-05 00:00:00.0000000,0,37,1,10,1
10377,2017-06-25 00:00:00.0000000,0,81,1,10,1
10378,2017-06-25 00:00:00.0000000,0,92,1,10,1
10379,2017-06-26 00:00:00.0000000,0,79,1,10,1
10380,2017-06-26 00:00:00.0000000,0,30,1,10,1
10381,2017-06-26 00:00:00.0000000,0,64,1,10,1
10382,2017-06-26 00:00:00.0000000,0,75,1,10,1
10383,2017-06-25 00:00:00.0000000,0,104,1,10,1
10384,2017-06-26 00:00:00.0000000,0,55,1,10,1
10385,2017-09-05 00:00:00.0000000,0,44,1,10,1
10386,2015-12-05 00:00:00.0000000,0,70,1,10,1
10387,2015-12-06 00:00:00.0000000,0,87,1,10,1
10388,2017-09-06 00:00:00.0000000,0,127,1,10,1
10389,2014-12-11 00:00:00.0000000,0,112,1,10,1
10390,2014-12-11 00:00:00.0000000,0,112,1,10,1
10391,2014-12-11 00:00:00.0000000,0,112,1,10,1
10392,2016-05-04 00:00:00.0000000,0,127,1,10,1
10393,2016-05-10 00:00:00.0000000,0,66,1,10,1
10394,2016-05-10 00:00:00.0000000,0,87,1,10,1
10395,2006-03-06 00:00:00.0000000,0,271,1,10,1
10396,2006-03-06 00:00:00.0000000,0,438,1,10,1
10397,2006-03-06 00:00:00.0000000,0,438,1,10,1
10398,2006-03-06 00:00:00.0000000,0,438,1,10,1
10399,2006-03-06 00:00:00.0000000,0,438,1,10,1
10400,2006-03-06 00:00:00.0000000,0,116,1,10,1
10401,2016-04-24 00:00:00.0000000,0,163,1,10,1
10402,2016-04-24 00:00:00.0000000,0,241,1,10,1
10403,2017-10-06 00:00:00.0000000,0,213,1,10,1
10404,2016-02-26 00:00:00.0000000,0,86,1,5,1
10405,2016-02-26 00:00:00.0000000,0,164,1,10,1
10406,2016-02-26 00:00:00.0000000,0,132,1,10,1
10407,2016-02-26 00:00:00.0000000,0,271,1,10,1
10408,2016-02-25 00:00:00.0000000,0,165,1,10,1
10409,2016-02-26 00:00:00.0000000,0,243,1,10,1
10410,2016-02-26 00:00:00.0000000,0,222,1,10,1
10411,2016-02-26 00:00:00.0000000,0,241,1,10,1
10412,2016-02-26 00:00:00.0000000,0,276,1,10,1
10413,2016-02-26 00:00:00.0000000,0,187,1,10,1
10414,2016-01-03 00:00:00.0000000,0,241,1,10,1
10415,2016-01-01 00:00:00.0000000,0,114,1,10,1
10416,2016-01-01 00:00:00.0000000,0,251,1,10,1
10417,2016-01-01 00:00:00.0000000,0,196,1,10,1
10418,2016-02-11 00:00:00.0000000,0,176,1,10,1
10419,2016-03-12 00:00:00.0000000,0,169,1,10,1
10420,2016-03-24 00:00:00.0000000,0,271,1,10,1
10421,2016-01-01 00:00:00.0000000,0,271,1,10,1
10422,2016-01-03 00:00:00.0000000,0,169,1,10,1
10423,2015-04-23 00:00:00.0000000,0,68,1,10,1
10424,2016-03-10 00:00:00.0000000,0,193,1,10,1
10425,2015-12-01 00:00:00.0000000,0,271,1,10,1
10426,2015-11-07 00:00:00.0000000,0,168,1,10,1
10427,2015-11-07 00:00:00.0000000,0,214,1,10,1
10428,2015-12-02 00:00:00.0000000,0,89,1,10,1
10429,2015-12-02 00:00:00.0000000,0,172,1,10,1
10430,2015-12-02 00:00:00.0000000,0,241,1,10,1
10431,2015-12-01 00:00:00.0000000,0,275,1,10,1
10432,2015-12-01 00:00:00.0000000,0,241,1,10,1
10433,2015-12-02 00:00:00.0000000,0,171,1,10,1
10434,2015-12-02 00:00:00.0000000,0,66,1,10,1
10435,2015-12-02 00:00:00.0000000,0,79,1,10,1
10436,2015-12-02 00:00:00.0000000,0,91,1,10,1
10437,2015-12-02 00:00:00.0000000,0,83,1,10,1
10438,2015-12-01 00:00:00.0000000,0,106,1,10,1
10439,2015-12-02 00:00:00.0000000,0,27,1,10,1
10440,2015-12-02 00:00:00.0000000,0,84,1,10,1
10441,2015-12-02 00:00:00.0000000,0,172,1,10,1
10442,2015-11-29 00:00:00.0000000,0,67,1,10,1
10443,2015-12-02 00:00:00.0000000,0,46,1,10,1
10444,2015-12-02 00:00:00.0000000,0,112,1,10,1
10445,2015-04-11 00:00:00.0000000,0,68,1,10,1
10446,2015-03-15 00:00:00.0000000,0,346,1,10,1
10447,2015-03-15 00:00:00.0000000,0,193,1,10,1
10448,2015-04-07 00:00:00.0000000,0,283,1,10,1
10449,2015-04-06 00:00:00.0000000,0,518,1,10,1
10450,2015-04-07 00:00:00.0000000,0,303,1,10,1
10451,2015-03-15 00:00:00.0000000,0,152,1,10,1
10452,2015-03-15 00:00:00.0000000,0,183,1,10,1
10453,2015-12-01 00:00:00.0000000,0,216,1,10,1
10454,2015-12-02 00:00:00.0000000,0,94,1,10,1
10455,2015-12-01 00:00:00.0000000,0,278,1,10,1
10456,2015-12-01 00:00:00.0000000,0,183,1,10,1
10457,2015-12-01 00:00:00.0000000,0,73,1,10,1
10458,2015-12-01 00:00:00.0000000,0,118,1,10,1
10459,2015-12-01 00:00:00.0000000,0,69,1,10,1
10460,2015-12-01 00:00:00.0000000,0,112,1,10,1
10461,2015-12-02 00:00:00.0000000,0,122,1,10,1
10462,2015-12-02 00:00:00.0000000,0,96,1,10,1
10463,2015-12-02 00:00:00.0000000,0,73,1,10,1
10464,2015-12-02 00:00:00.0000000,0,96,1,10,1
10465,2015-12-01 00:00:00.0000000,0,184,1,10,1
10466,2015-11-29 00:00:00.0000000,0,213,1,10,1
10467,2015-03-15 00:00:00.0000000,0,254,1,10,1
10468,2015-03-15 00:00:00.0000000,0,214,1,10,1
10469,2015-04-07 00:00:00.0000000,0,800,1,231,1
10470,2015-04-07 00:00:00.0000000,0,243,1,10,1
10471,2015-04-06 00:00:00.0000000,0,273,1,10,1
10472,2015-04-07 00:00:00.0000000,0,162,1,8,1
10473,2015-03-15 00:00:00.0000000,0,183,1,10,1
10474,2015-03-15 00:00:00.0000000,0,168,1,10,1
10475,2015-12-01 00:00:00.0000000,0,167,1,10,1
10476,2015-12-01 00:00:00.0000000,0,341,1,10,1
10477,2015-12-02 00:00:00.0000000,0,144,1,10,1
10478,2015-12-01 00:00:00.0000000,0,43,1,5,1
10479,2015-12-01 00:00:00.0000000,0,136,1,5,1
10480,2015-12-02 00:00:00.0000000,0,67,1,8,1
10481,2015-12-02 00:00:00.0000000,0,97,1,10,1
10482,2015-11-29 00:00:00.0000000,0,183,1,8,1
10483,2015-12-02 00:00:00.0000000,0,93,1,8,1
10484,2015-12-02 00:00:00.0000000,0,97,1,8,1
10485,2015-12-02 00:00:00.0000000,0,80,1,6,1
10486,2015-12-02 00:00:00.0000000,0,76,1,6,1
10487,2015-12-02 00:00:00.0000000,0,90,1,6,1
10488,2015-03-15 00:00:00.0000000,0,86,1,6,1
10489,2015-03-15 00:00:00.0000000,0,66,1,6,1
10490,2015-04-07 00:00:00.0000000,0,98,1,6,1
10491,2015-04-06 00:00:00.0000000,0,86,1,6,1
10492,2015-04-06 00:00:00.0000000,0,76,1,6,1
10493,2015-03-15 00:00:00.0000000,0,102,1,6,1
10494,2015-03-15 00:00:00.0000000,0,99,1,6,1
10495,2015-04-10 00:00:00.0000000,0,60,1,6,1
10496,2015-04-11 00:00:00.0000000,0,69,1,4,1
10497,2015-11-07 00:00:00.0000000,0,270,1,6,1
10498,2015-11-12 00:00:00.0000000,0,337,1,6,1
10499,2015-11-07 00:00:00.0000000,0,128,1,6,1
10500,2015-11-07 00:00:00.0000000,0,306,1,6,1
10501,2015-11-12 00:00:00.0000000,0,66,1,3,1
10502,2015-11-07 00:00:00.0000000,0,90,1,6,1
10503,2015-11-07 00:00:00.0000000,0,207,1,6,1
10504,2015-11-12 00:00:00.0000000,0,184,1,3,1
10505,2015-11-07 00:00:00.0000000,0,218,1,6,1
10506,2015-11-07 00:00:00.0000000,0,208,1,6,1
10507,2015-11-12 00:00:00.0000000,0,73,1,3,1
10508,2015-11-07 00:00:00.0000000,0,206,1,6,1
10509,2015-11-07 00:00:00.0000000,0,196,1,6,1
10510,2015-11-12 00:00:00.0000000,0,59,1,3,1
10511,2015-11-07 00:00:00.0000000,0,88,1,6,1
10512,2015-11-07 00:00:00.0000000,0,197,1,6,1
10513,2015-11-07 00:00:00.0000000,0,215,1,6,1
10514,2015-11-07 00:00:00.0000000,0,276,1,6,1
10515,2015-11-07 00:00:00.0000000,0,333,1,6,1
10516,2015-11-07 00:00:00.0000000,0,222,1,6,1
10517,2015-11-07 00:00:00.0000000,0,117,1,6,1
10518,2015-11-07 00:00:00.0000000,0,281,1,6,1
10519,2015-11-07 00:00:00.0000000,0,337,1,6,1
10520,2015-11-07 00:00:00.0000000,0,95,1,6,1
10521,2015-12-10 00:00:00.0000000,0,143,1,5,1
10522,2018-07-12 00:00:00.0000000,0,35,1,2,1
10523,2018-07-12 00:00:00.0000000,0,18,1,2,1
10524,2018-07-12 00:00:00.0000000,0,31,1,2,1
10525,2016-11-14 00:00:00.0000000,0,44,1,2,1
10526,2016-11-14 00:00:00.0000000,0,11,1,2,1
10527,2016-11-14 00:00:00.0000000,0,19,1,2,1
10528,2014-10-03 00:00:00.0000000,0,38,1,2,1
10529,2014-09-13 00:00:00.0000000,0,86,1,2,1
10530,2014-09-13 00:00:00.0000000,0,39,1,2,1
10531,2014-09-13 00:00:00.0000000,0,105,1,3,1
10532,2014-09-13 00:00:00.0000000,0,105,1,3,1
10533,2014-09-13 00:00:00.0000000,0,105,1,3,1
10534,2014-09-13 00:00:00.0000000,0,105,1,3,1
10535,2014-09-13 00:00:00.0000000,0,105,1,3,1
10536,2014-09-13 00:00:00.0000000,0,105,1,3,1
10537,2014-09-13 00:00:00.0000000,0,105,1,3,1
10538,2014-09-13 00:00:00.0000000,0,62,1,3,1
10539,2014-09-13 00:00:00.0000000,0,67,1,2,1
10540,2014-08-11 00:00:00.0000000,0,27,1,3,1
10541,2014-09-13 00:00:00.0000000,0,42,1,2,1
10542,2017-08-10 00:00:00.0000000,0,64,1,6,1
10543,2017-08-10 00:00:00.0000000,0,64,1,6,1
10544,2017-08-10 00:00:00.0000000,0,98,1,5,1
10545,2017-08-10 00:00:00.0000000,0,55,1,6,1
10546,2017-08-10 00:00:00.0000000,0,116,1,6,1
10547,2017-08-10 00:00:00.0000000,0,183,1,6,1
10548,2017-08-10 00:00:00.0000000,0,183,1,6,1
10549,2017-08-10 00:00:00.0000000,0,450,1,273,1
10550,2018-06-01 00:00:00.0000000,0,95,1,6,1
10551,2018-06-01 00:00:00.0000000,0,86,1,6,1
10552,2018-06-01 00:00:00.0000000,0,81,1,6,1
10553,2018-06-01 00:00:00.0000000,0,70,1,6,1
10554,2018-06-01 00:00:00.0000000,0,64,1,6,1
10555,2018-05-30 00:00:00.0000000,0,49,1,6,1
10556,2018-06-14 00:00:00.0000000,0,86,1,6,1
10557,2018-06-18 00:00:00.0000000,0,47,1,6,1
10558,2018-06-14 00:00:00.0000000,0,63,1,6,1
10559,2016-05-09 00:00:00.0000000,0,46,1,6,1
10560,2016-05-10 00:00:00.0000000,0,67,1,6,1
10561,2016-05-09 00:00:00.0000000,0,64,1,6,1
10562,2017-02-11 00:00:00.0000000,0,214,1,6,1
10563,2017-02-11 00:00:00.0000000,0,183,1,6,1
10564,2016-06-16 00:00:00.0000000,0,271,1,6,1
10565,2016-06-15 00:00:00.0000000,0,141,1,6,1
10566,2016-06-02 00:00:00.0000000,0,143,1,6,1
10567,2017-06-22 00:00:00.0000000,0,99,1,6,1
10568,2016-05-10 00:00:00.0000000,0,106,1,6,1
10569,2016-05-09 00:00:00.0000000,0,66,1,6,1
10570,2016-05-10 00:00:00.0000000,0,184,1,6,1
10571,2016-05-09 00:00:00.0000000,0,85,1,6,1
10572,2016-05-10 00:00:00.0000000,0,76,1,6,1
10573,2016-05-09 00:00:00.0000000,0,90,1,6,1
10574,2016-05-09 00:00:00.0000000,0,90,1,6,1
10575,2016-05-09 00:00:00.0000000,0,90,1,6,1
10576,2016-05-09 00:00:00.0000000,0,90,1,6,1
10577,2016-05-09 00:00:00.0000000,0,90,1,6,1
10578,2016-05-09 00:00:00.0000000,0,90,1,6,1
10579,2016-05-09 00:00:00.0000000,0,90,1,6,1
10580,2016-05-09 00:00:00.0000000,0,90,1,6,1
10581,2016-05-09 00:00:00.0000000,0,90,1,6,1
10582,2016-05-09 00:00:00.0000000,0,90,1,6,1
10583,2016-05-10 00:00:00.0000000,0,70,1,6,1
10584,2016-05-09 00:00:00.0000000,0,98,1,6,1
10585,2016-05-10 00:00:00.0000000,0,76,1,6,1
10586,2017-12-15 00:00:00.0000000,0,61,1,6,1
10587,2016-06-05 00:00:00.0000000,0,83,1,6,1
10588,2016-06-05 00:00:00.0000000,0,80,1,6,1
10589,2016-06-05 00:00:00.0000000,0,68,1,6,1
10590,2016-06-05 00:00:00.0000000,0,68,1,6,1
10591,2016-06-05 00:00:00.0000000,0,68,1,6,1
10592,2016-06-05 00:00:00.0000000,0,68,1,6,1
10593,2016-06-05 00:00:00.0000000,0,68,1,6,1
10594,2016-06-05 00:00:00.0000000,0,68,1,6,1
10595,2016-06-05 00:00:00.0000000,0,68,1,6,1
10596,2016-06-05 00:00:00.0000000,0,68,1,6,1
10597,2016-06-05 00:00:00.0000000,0,68,1,6,1
10598,2016-06-05 00:00:00.0000000,0,68,1,6,1
10599,2018-06-14 00:00:00.0000000,0,77,1,6,1
10600,2016-01-22 00:00:00.0000000,0,450,1,6,1
10601,2018-06-04 00:00:00.0000000,0,103,1,6,1
10602,2018-06-04 00:00:00.0000000,0,88,1,6,1
10603,2018-05-07 00:00:00.0000000,0,80,1,6,1
10604,2015-07-06 00:00:00.0000000,0,64,1,6,1
10605,2015-07-06 00:00:00.0000000,0,134,1,6,1
10606,2015-07-06 00:00:00.0000000,0,35,1,3,1
10607,2015-05-17 00:00:00.0000000,0,40,1,4,1
10608,2015-05-15 00:00:00.0000000,0,63,1,3,1
10609,2015-05-17 00:00:00.0000000,0,62,1,4,1
10610,2015-05-27 00:00:00.0000000,0,42,1,3,1
10611,2015-05-27 00:00:00.0000000,0,51,1,3,1
10612,2015-05-27 00:00:00.0000000,0,42,1,3,1
10613,2015-05-27 00:00:00.0000000,0,83,1,3,1
10614,2015-07-06 00:00:00.0000000,0,63,1,3,1
10615,2015-07-06 00:00:00.0000000,0,1250,1,52,1
10616,2015-07-06 00:00:00.0000000,0,1250,1,5,1
10617,2015-07-06 00:00:00.0000000,0,46,1,5,1
10618,2015-07-06 00:00:00.0000000,0,71,1,3,1
10619,2015-03-16 00:00:00.0000000,0,107,1,3,1
10620,2015-04-30 00:00:00.0000000,0,96,1,5,1
10621,2015-03-16 00:00:00.0000000,0,107,1,3,1
10622,2015-07-09 00:00:00.0000000,0,73,1,3,1
10623,2015-07-08 00:00:00.0000000,0,73,1,6,1
10624,2015-07-06 00:00:00.0000000,0,90,1,6,1
10625,2015-07-06 00:00:00.0000000,0,76,1,6,1
10626,2015-07-06 00:00:00.0000000,0,76,1,6,1
10627,2015-07-06 00:00:00.0000000,0,76,1,6,1
10628,2015-07-06 00:00:00.0000000,0,76,1,6,1
10629,2015-07-06 00:00:00.0000000,0,76,1,6,1
10630,2015-07-06 00:00:00.0000000,0,76,1,6,1
10631,2015-07-06 00:00:00.0000000,0,114,1,6,1
10632,2015-07-06 00:00:00.0000000,0,73,1,6,1
10633,2015-07-09 00:00:00.0000000,0,73,1,6,1
10634,2015-07-06 00:00:00.0000000,0,58,1,6,1
10635,2015-07-06 00:00:00.0000000,0,90,1,6,1
10636,2015-07-06 00:00:00.0000000,0,84,1,6,1
