ID_Number_Seal,Production_Order,SAP_NO,MLFB,PRODUCT_TYPE,OPENING_TIME_NOM,CLOSING_TIME_NOM,BREAKER_LIFE_TYPE_ID,CREATE_DATE
000491210918002,000150248047,75088331,3WL12324CB361GA2,3WL1,0.00,50.64,L009,2001-09-18 00:00:00.000
000491210918003,000150248545,75088536,3WL12202AA361AA2,3WL1,0.00,0.00,L007,2001-09-18 00:00:00.000
000491210919001,000150247545,75088175,3WL11162BB461GA2ZK07A20,3WL1,0.00,53.12,L001,2001-09-19 00:00:00.000
000491210919002,000150246291,75087751,3WL11103AA364AG4,3WL1,73.50,0.00,L001,2001-09-19 00:00:00.000
000491210919003,111010918000,1234567899,3WL12204CB353GA0,3WL1,84.00,48.56,L007,2001-09-19 00:00:00.000
000491210919004,000150251078,75089598,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-09-19 00:00:00.000
000491210919005,000150251078,75089598,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-09-19 00:00:00.000
000491210920000,111010919000,123456789,3WL12254AA354GA2ZC20C22,3WL1,79.00,52.20,L007,2001-09-20 00:00:00.000
000491210921000,000150250541,75089521,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-21 00:00:00.000
000491210921001,000150250541,75089521,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-21 00:00:00.000
000491210921002,000150250541,75089521,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-21 00:00:00.000
000491210921003,000150250541,75089521,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-21 00:00:00.000
000491210921004,111010921000,1232123212,3WL12323CB354GA2,3WL1,76.53,54.00,L009,2001-09-21 00:00:00.000
000491210922000,111010922000,123456789,3WL12203CB354GA2ZB02,3WL1,76.55,51.92,L007,2001-09-22 00:00:00.000
000491210922001,111010922001,3333333333,3WL12323CB374GA2,3WL1,77.97,52.04,L009,2001-09-22 00:00:00.000
000491210925000,111010515000,1234567899,3WL11102CB364GA2,3WL1,71.60,46.12,L001,2001-09-25 00:00:00.000
000491210925001,111010509001,1234567899,3WL12253CB454GN4,3WL1,90.03,52.88,L007,2001-09-25 00:00:00.000
000491210925002,000150242375,75086123,3WL11083CB321AA2,3WL1,0.00,0.00,L001,2001-09-25 00:00:00.000
000491210925003,000150248051,75088661,3WL11102CB364AN2ZA30C01C11,3WL1,75.54,0.00,L001,2001-09-25 00:00:00.000
000491210925004,000150248872,75083663,3WL12203AA454BA2ZC01,3WL1,80.80,51.04,L007,2001-09-25 00:00:00.000
000491210925005,000150248872,75083663,3WL12203AA454BA2ZC01,3WL1,85.10,51.64,L007,2001-09-25 00:00:00.000
000491210926000,000150250541,75089521,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210926001,000150250541,75089521,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210926002,000150250541,75089521,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210926003,000150250541,75089521,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210926004,000150251083,75089596,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210926005,000150242376,75086123,3WL11103CB321AA2,3WL1,0.00,0.00,L001,2001-09-26 00:00:00.000
000491210926006,000150242376,75086123,3WL11103CB321AA2,3WL1,0.00,0.00,L001,2001-09-26 00:00:00.000
000491210926007,000150251083,75089596,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210926008,000150251083,75089596,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210926009,000150247548,75088300,3WL12202DG361AA2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210926010,000150247548,75088300,3WL12202DG361AA2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210926012,000150251083,75089596,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-09-26 00:00:00.000
000491210927000,000150251078,75089598,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-09-27 00:00:00.000
000491210927001,111010927000,1111111111,3WL13504DG474GN2ZC22K07K01,3WL1,0.00,0.00,L011,2001-09-27 00:00:00.000
000491210927002,111010927001,1111111111,3WL13404DG454GA2ZB12,3WL1,93.80,51.60,L011,2001-09-27 00:00:00.000
000491210927003,000150251078,75089598,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-09-27 00:00:00.000
000491210927004,000150251078,75089598,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-09-27 00:00:00.000
000491210928000,000150251078,75089598,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-09-28 00:00:00.000
000491210928001,000150251078,75089598,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-09-28 00:00:00.000
000491210928002,000150251078,75089598,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-09-28 00:00:00.000
000491210928003,111010928000,1234567899,3WL13634DG454GA2,3WL1,0.00,0.00,L011,2001-09-28 00:00:00.000
000491210928004,111010928001,1234567899,3WL13504DG474GN2ZC22K07K01,3WL1,0.00,0.00,L011,2001-09-28 00:00:00.000
000491211001001,111010928000,1234567899,3WL13634DG454GA2,3WL1,95.80,48.96,L011,2001-10-01 00:00:00.000
000491211001002,000150248546,75088780,3WL11083DG321AA4ZS30,3WL1,0.00,0.00,L001,2001-10-01 00:00:00.000
000491211001003,000150248546,75088780,3WL11083DG321AA4ZS30,3WL1,0.00,0.00,L001,2001-10-01 00:00:00.000
000491211001004,000150254657,75091266,3WL11122BB361GP4ZA20C10K07M06M26,3WL1,81.29,50.66,L001,2001-10-01 00:00:00.000
000491211001005,000150248546,75088780,3WL11083DG321AA4ZS30,3WL1,0.00,0.00,L001,2001-10-01 00:00:00.000
000491211001007,000150254656,75091265,3WL11162CB361GP4ZA20C10K07M06M26,3WL1,79.02,48.63,L001,2001-10-01 00:00:00.000
000491211001008,000150242378,75086123,3WL11163CB321AA2,3WL1,0.00,0.00,L001,2001-10-01 00:00:00.000
000491211001010,000150242378,75086123,3WL11163CB321AA2,3WL1,0.00,0.00,L001,2001-10-01 00:00:00.000
000491211001011,000150242378,75086123,3WL11163CB321AA2,3WL1,0.00,0.00,L001,2001-10-01 00:00:00.000
000491211001012,000150242378,75086123,3WL11163CB321AA2,3WL1,0.00,0.00,L001,2001-10-01 00:00:00.000
000491211001013,111010010000,9999999999,3WL13634DG474GN2ZC22K07K01,3WL1,103.20,47.80,L011,2001-10-01 00:00:00.000
000491211001014,000150242378,75086123,3WL11163CB321AA2,3WL1,0.00,0.00,L001,2001-10-01 00:00:00.000
000491211002000,000150248052,75088661,3WL12204DG321GA2ZC26K13A30,3WL1,0.00,50.08,L007,2001-10-02 00:00:00.000
000491211002001,000150247548,75088300,3WL12202DG361AA2,3WL1,0.00,0.00,L007,2001-10-02 00:00:00.000
000491211002002,000150247548,75088300,3WL12202DG361AA2,3WL1,0.00,0.00,L007,2001-10-02 00:00:00.000
000491211002004,000150247545,75088175,3WL11162BB461GA2ZK07A20,3WL1,0.00,50.16,L001,2001-10-02 00:00:00.000
000491211002005,000150247545,75088175,3WL11162BB461GA2ZK07A20,3WL1,0.00,51.56,L001,2001-10-02 00:00:00.000
000491211002006,000150242377,75086123,3WL11123CB321AA2,3WL1,0.00,0.00,L001,2001-10-02 00:00:00.000
000491211002007,000150242377,75086123,3WL11123CB321AA2,3WL1,0.00,0.00,L001,2001-10-02 00:00:00.000
000491211002008,000150242377,75086123,3WL11123CB321AA2,3WL1,0.00,0.00,L001,2001-10-02 00:00:00.000
000491211002009,000150242377,75086123,3WL11123CB321AA2,3WL1,0.00,0.00,L001,2001-10-02 00:00:00.000
000491211002010,000150251083,75089596,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-02 00:00:00.000
000491211002011,000150251083,75089596,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-02 00:00:00.000
000491211002012,000150251083,75089596,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-02 00:00:00.000
000491211002013,000150251083,75089596,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-02 00:00:00.000
000491211002014,000150242377,75086123,3WL11123CB321AA2,3WL1,0.00,0.00,L001,2001-10-02 00:00:00.000
000491211002015,000150242377,75086123,3WL11123CB321AA2,3WL1,0.00,0.00,L001,2001-10-02 00:00:00.000
000491211004002,111011004002,9999999999,3WL13504DG454GA2,3WL1,92.08,49.20,L011,2001-10-04 00:00:00.000
000491211004003,000150251082,75089596,3WL12252AA361AN2,3WL1,0.00,0.00,L007,2001-10-04 00:00:00.000
000491211004004,111011004003,1234567899,3WL13504DG454GA2,3WL1,94.30,52.96,L011,2001-10-04 00:00:00.000
000491211005000,111010515000,1234567899,3WL11102CB364GA2,3WL1,73.11,46.50,L001,2001-10-05 00:00:00.000
000491211005001,111010509001,1234567899,3WL12253CB454GN4,3WL1,89.86,52.80,L007,2001-10-05 00:00:00.000
000491211005002,000150250543,75089521,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-05 00:00:00.000
000491211005003,000150251082,75089596,3WL12252AA361AN2,3WL1,0.00,0.00,L007,2001-10-05 00:00:00.000
000491211005004,000150250543,75089521,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-05 00:00:00.000
000491211005005,000150250543,75089521,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-05 00:00:00.000
000491211005006,000150250543,75089521,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-05 00:00:00.000
000491211005007,000150250543,75089521,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-05 00:00:00.000
000491211005008,000150250543,75089521,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-05 00:00:00.000
000491211005010,000150253013,75090608,3WL12162BB321GN2ZA20C26K07M06M26N61,3WL1,91.60,0.00,L007,2001-10-05 00:00:00.000
000491211006002,111011006002,9999999999,3WL13634DG454GA2,3WL1,88.48,51.20,L011,2001-10-06 00:00:00.000
000491211008000,111011008000,9999999999,3WL13504DG454GA2,3WL1,90.00,49.04,L011,2001-10-08 00:00:00.000
000491211008001,000150251093,75089305,3WL12084AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-08 00:00:00.000
000491211008002,000150251093,75089305,3WL12084AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-08 00:00:00.000
000491211008003,000150251093,75089305,3WL12084AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-08 00:00:00.000
000491211008004,000150251093,75089305,3WL12084AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-08 00:00:00.000
000491211008005,000150251093,75089305,3WL12084AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-08 00:00:00.000
000491211008006,000150251093,75089305,3WL12084AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-08 00:00:00.000
000491211008007,000150251093,75089305,3WL12084AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-08 00:00:00.000
000491211008008,000150251093,75089305,3WL12084AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-08 00:00:00.000
000491211008009,000150251087,75089594,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-08 00:00:00.000
000491211008010,000150251087,75089594,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-08 00:00:00.000
000491211008011,111011008001,9999999999,3WL13634DG454GA2,3WL1,0.00,0.00,L011,2001-10-08 00:00:00.000
000491211008012,000150251093,75089305,3WL12084AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-08 00:00:00.000
000491211008013,000150251087,75089594,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-08 00:00:00.000
000491211008014,000150251087,75089594,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-08 00:00:00.000
000491211008015,000150251087,75089594,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-08 00:00:00.000
000491211008016,000150251087,75089594,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-08 00:00:00.000
000491211009000,111011008002,9999999999,3WL13634DG454GA2,3WL1,89.09,50.16,L011,2001-10-09 00:00:00.000
000491211009001,000150251580,75089596,3WL12202DG361AN2,3WL1,0.00,0.00,L007,2001-10-09 00:00:00.000
000491211009002,000150251580,75089596,3WL12202DG361AN2,3WL1,0.00,0.00,L007,2001-10-09 00:00:00.000
000491211009003,000150254074,75091235,3WL11163AA461AA2,3WL1,0.00,0.00,L001,2001-10-09 00:00:00.000
000491211009004,000150248547,75088780,3WL11103AA461BA4ZC01M06M21,3WL1,76.35,48.64,L001,2001-10-09 00:00:00.000
000491211009005,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-09 00:00:00.000
000491211009006,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-09 00:00:00.000
000491211009007,000150254074,75091235,3WL11163AA461AA2,3WL1,0.00,0.00,L001,2001-10-09 00:00:00.000
000491211009008,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-09 00:00:00.000
000491211009009,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-09 00:00:00.000
000491211009010,000150258981,75093444,3WL11123AA351AA2,3WL1,0.00,0.00,L001,2001-10-09 00:00:00.000
000491211009011,000150254074,75091235,3WL11163AA461AA2,3WL1,0.00,0.00,L001,2001-10-09 00:00:00.000
000491211009012,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-09 00:00:00.000
000491211009013,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-09 00:00:00.000
000491211010000,000150258996,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010001,000150258996,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010002,000150258996,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010003,000150258996,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010004,000150258996,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010006,000150254666,75091352,3WL11122BB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010007,000150254666,75091352,3WL11122BB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010008,000150254666,75091352,3WL11122BB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010009,000150254666,75091352,3WL11122BB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010010,000150254666,75091352,3WL11122BB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010011,000150254664,75091350,3WL11103BB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211010012,000150248867,75088951,3WL11123AA341AA2,3WL1,0.00,0.00,L001,2001-10-10 00:00:00.000
000491211011001,000150248867,75088951,3WL11123AA341AA2,3WL1,0.00,0.00,L001,2001-10-11 00:00:00.000
000491211011002,000150258996,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-11 00:00:00.000
000491211011003,000150258997,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-11 00:00:00.000
000491211011004,000150258997,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-11 00:00:00.000
000491211011005,000150258997,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-11 00:00:00.000
000491211011006,000150258997,75089596,3WL11163DG361AN2,3WL1,0.00,0.00,L001,2001-10-11 00:00:00.000
000491211011007,111011011001,9999999999,3WL13634DG454GA2,3WL1,89.32,54.48,L011,2001-10-11 00:00:00.000
000491211011008,000150256046,75092016,3WL11162BB321GN2ZA20C22K07M06M26,3WL1,85.25,51.88,L001,2001-10-11 00:00:00.000
000491211011009,111011011002,1234567899,3WL13634DG454GA2,3WL1,91.13,53.80,L011,2001-10-11 00:00:00.000
000491211011010,000150254671,75091352,3WL11103CB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-10-11 00:00:00.000
000491211011011,000150254671,75091352,3WL11103CB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-10-11 00:00:00.000
000491211011012,000150254671,75091352,3WL11103CB321AA2ZA20K07,3WL1,0.00,0.00,L001,2001-10-11 00:00:00.000
000491211012000,000150254669,75091352,3WL11163BB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-10-12 00:00:00.000
